time,gFx,gFy,gFz,TgF
0.948159375,-0.0567,0.9930,0.1850,1.012
0.950395052,-0.0521,0.9976,0.1828,1.016
0.952777656,-0.0477,1.0008,0.1806,1.018
0.955135833,-0.0450,1.0061,0.1793,1.023
0.957463906,-0.0396,1.0074,0.1784,1.024
0.959784062,-0.0328,1.0105,0.1806,1.027
0.962326927,-0.0328,1.0135,0.1798,1.030
0.964495,-0.0269,1.0132,0.1801,1.029
0.966895104,-0.0226,1.0172,0.1823,1.034
0.969160989,-0.0179,1.0184,0.1862,1.035
0.971561562,-0.0147,1.0264,0.1920,1.044
0.973950052,-0.0096,1.0260,0.1962,1.045
0.976211875,-0.0096,1.0325,0.2030,1.052
0.978786666,-0.0064,1.0343,0.2084,1.055
0.98090651,-0.0045,1.0330,0.2157,1.055
0.983270573,-0.0098,1.0421,0.2238,1.066
0.98643276,-0.0145,1.0477,0.2257,1.072
0.988067291,-0.0186,1.0482,0.2324,1.074
0.990360416,-0.0216,1.0553,0.2380,1.082
0.993184895,-0.0211,1.0560,0.2426,1.084
0.995296041,-0.0174,1.0599,0.2499,1.089
0.99735625,-0.0167,1.0606,0.2555,1.091
0.999684791,-0.0147,1.0648,0.2585,1.096
1.002115208,-0.0140,1.0687,0.2663,1.101
1.004530625,-0.0125,1.0687,0.2719,1.103
1.006816302,-0.0106,1.0721,0.2717,1.106
1.009140885,-0.0103,1.0721,0.2741,1.107
1.011809375,-0.0118,1.0748,0.2783,1.110
1.013940208,-0.0140,1.0721,0.2787,1.108
1.016117552,-0.0132,1.0701,0.2822,1.107
1.018445573,-0.0145,1.0746,0.2809,1.111
1.020875312,-0.0167,1.0768,0.2824,1.113
1.023180312,-0.0154,1.0763,0.2822,1.113
1.026306614,-0.0194,1.0758,0.2819,1.112
1.029006145,-0.0191,1.0721,0.2814,1.109
1.0302925,-0.0262,1.0699,0.2841,1.107
1.032552916,-0.0289,1.0694,0.2819,1.106
1.03498026,-0.0304,1.0655,0.2822,1.103
1.037267552,-0.0304,1.0601,0.2797,1.097
1.039581614,-0.0343,1.0572,0.2792,1.094
1.041968645,-0.0367,1.0501,0.2790,1.087
1.04444776,-0.0396,1.0477,0.2807,1.085
1.046662916,-0.0438,1.0389,0.2773,1.076
1.049000781,-0.0475,1.0362,0.2775,1.074
1.05131375,-0.0497,1.0330,0.2748,1.070
1.053935156,-0.0514,1.0255,0.2722,1.062
1.056009948,-0.0555,1.0208,0.2717,1.058
1.058394583,-0.0616,1.0103,0.2690,1.047
1.061888958,-0.0646,1.0039,0.2648,1.040
1.06443026,-0.0650,0.9969,0.2663,1.034
1.066754114,-0.0677,0.9915,0.2639,1.028
1.06828651,-0.0709,0.9871,0.2648,1.024
1.070747812,-0.0739,0.9798,0.2619,1.017
1.073157239,-0.0763,0.9732,0.2590,1.010
1.075320156,-0.0753,0.9646,0.2585,1.002
1.077910312,-0.0795,0.9583,0.2563,0.995
1.079910729,-0.0785,0.9522,0.2560,0.989
1.08238776,-0.0805,0.9436,0.2548,0.981
1.084880729,-0.0819,0.9387,0.2529,0.976
1.087552656,-0.0792,0.9302,0.2490,0.966
1.089825156,-0.0829,0.9253,0.2499,0.962
1.091875208,-0.0844,0.9216,0.2475,0.958
1.096043385,-0.0790,0.9172,0.2436,0.952
1.097421145,-0.0783,0.9075,0.2411,0.942
1.099349583,-0.0761,0.9045,0.2365,0.938
1.101911562,-0.0768,0.8962,0.2353,0.930
1.104266354,-0.0724,0.8933,0.2336,0.926
