time,gFx,gFy,gFz,TgF
0.669190677,0.0554,0.9712,0.2006,0.993
0.671550469,0.0549,0.9725,0.1989,0.994
0.674165677,0.0522,0.9712,0.1984,0.993
0.676208385,0.0564,0.9737,0.1964,0.995
0.687662708,0.0534,0.9778,0.1974,0.999
0.688509323,0.0573,0.9812,0.1974,1.003
0.688935625,0.0549,0.9810,0.1964,1.002
0.689353854,0.0586,0.9825,0.1947,1.003
0.689941406,0.0564,0.9795,0.1964,1.001
0.690620521,0.0569,0.9800,0.1969,1.001
0.692863958,0.0608,0.9825,0.1940,1.003
0.695866614,0.0603,0.9817,0.1945,1.003
0.697179167,0.0649,0.9829,0.1967,1.005
0.699611146,0.0605,0.9837,0.1969,1.005
0.703157239,0.0639,0.9829,0.1967,1.004
0.704579219,0.0637,0.9851,0.1967,1.007
0.707290677,0.0652,0.9871,0.1977,1.009
0.709181302,0.0649,0.9878,0.1984,1.010
0.711394427,0.0622,0.9851,0.1959,1.006
0.713757969,0.0635,0.9856,0.1935,1.006
0.717341458,0.0676,0.9895,0.1959,1.011
0.718885937,0.0678,0.9893,0.1923,1.010
0.720993177,0.0691,0.9886,0.1908,1.009
0.723275469,0.0696,0.9878,0.1920,1.009
0.725720156,0.0742,0.9866,0.1925,1.008
0.728985937,0.0744,0.9859,0.1906,1.007
0.730161979,0.0796,0.9859,0.1928,1.008
0.732493177,0.0786,0.9817,0.1930,1.004
0.734923698,0.0825,0.9815,0.1898,1.003
0.737185521,0.0857,0.9803,0.1925,1.003
0.740074635,0.0881,0.9795,0.1957,1.003
0.7422575,0.0893,0.9776,0.1945,1.001
0.745710625,0.0920,0.9759,0.1962,1.000
0.746664114,0.0918,0.9773,0.1967,1.001
0.74897151,0.0918,0.9764,0.1998,1.001
0.751491198,0.0925,0.9734,0.2033,0.999
0.753860989,0.0940,0.9739,0.2060,1.000
0.756409323,0.0935,0.9717,0.2086,0.998
0.758684219,0.0959,0.9707,0.2118,0.998
0.762148646,0.0971,0.9707,0.2143,0.999
0.763077396,0.0935,0.9688,0.2155,0.997
0.765453958,0.0930,0.9690,0.2184,0.998
0.768206614,0.0949,0.9644,0.2196,0.994
0.770680521,0.0959,0.9663,0.2204,0.996
0.772538594,0.0969,0.9663,0.2250,0.997
0.774767187,0.0928,0.9637,0.2267,0.994
0.777873958,0.0959,0.9646,0.2265,0.995
0.779554635,0.0957,0.9641,0.2284,0.995
0.782090208,0.0984,0.9602,0.2299,0.992
0.784248489,0.0986,0.9634,0.2279,0.995
0.794224739,0.1001,0.9646,0.2279,0.996
0.795215364,0.1008,0.9602,0.2262,0.992
0.795975677,0.0999,0.9588,0.2260,0.990
0.796508854,0.1018,0.9580,0.2243,0.989
0.797205729,0.1040,0.9578,0.2267,0.990
0.798959271,0.1045,0.9595,0.2260,0.991
0.801157448,0.1074,0.9595,0.2221,0.991
0.803457344,0.1096,0.9605,0.2216,0.992
0.8064925,0.1118,0.9598,0.2233,0.992
0.808182969,0.1152,0.9620,0.2230,0.994
0.810338385,0.1174,0.9634,0.2248,0.996
0.813159114,0.1209,0.9632,0.2245,0.996
0.814975625,0.1192,0.9624,0.2250,0.996
0.817167135,0.1235,0.9676,0.2255,1.001
0.820316667,0.1275,0.9615,0.2255,0.996
0.822097292,0.1304,0.9627,0.2248,0.997
0.824000833,0.1311,0.9659,0.2267,1.001
0.826871458,0.1314,0.9639,0.2255,0.999
0.829010625,0.1340,0.9671,0.2250,1.002
0.83102026,0.1328,0.9634,0.2218,0.998
0.833340625,0.1348,0.9646,0.2204,0.999
0.835964271,0.1358,0.9681,0.2211,1.002
0.838553802,0.1331,0.9666,0.2226,1.001
0.840725208,0.1387,0.9637,0.2255,0.999
0.842835416,0.1387,0.9644,0.2287,1.001
0.845245469,0.1333,0.9595,0.2319,0.996
0.847855416,0.1345,0.9588,0.2404,0.998
0.850225781,0.1358,0.9548,0.2463,0.995
0.853115052,0.1397,0.9568,0.2524,0.999
0.855871979,0.1404,0.9558,0.2568,1.000
0.85716151,0.1384,0.9536,0.2604,0.998
0.859614635,0.1394,0.9512,0.2646,0.997
0.8620775,0.1384,0.9507,0.2685,0.998
0.864540989,0.1326,0.9507,0.2712,0.997
0.866678698,0.1345,0.9492,0.2741,0.997
0.869328229,0.1338,0.9495,0.2787,0.999
0.871733333,0.1287,0.9490,0.2817,0.998
0.873823594,0.1270,0.9495,0.2841,0.999
0.876529948,0.1226,0.9465,0.2900,0.998
0.879305625,0.1214,0.9436,0.2988,0.997
0.881398385,0.1201,0.9414,0.3061,0.997
0.883286875,0.1160,0.9417,0.3134,0.999
0.887182708,0.1104,0.9421,0.3222,1.002
0.888330677,0.1074,0.9399,0.3298,1.002
0.890592708,0.1013,0.9351,0.3357,0.999
0.892572135,0.1023,0.9360,0.3427,1.002
0.899645833,0.0994,0.9348,0.3455,1.002
0.900364166,0.0974,0.9368,0.3516,1.005
0.900852604,0.0937,0.9370,0.3528,1.006
0.906356771,0.0935,0.9358,0.3567,1.006
0.907027916,0.0896,0.9399,0.3621,1.011
0.907497396,0.0869,0.9385,0.3635,1.010
0.908661041,0.0849,0.9407,0.3643,1.012
0.910835833,0.0820,0.9424,0.3623,1.013
0.913263281,0.0801,0.9441,0.3577,1.013
0.916257864,0.0810,0.9458,0.3550,1.013
0.919296875,0.0803,0.9480,0.3506,1.014
0.920807344,0.0759,0.9500,0.3447,1.013
0.922761354,0.0749,0.9524,0.3457,1.016
0.925529635,0.0761,0.9541,0.3408,1.016
0.927386406,0.0779,0.9598,0.3398,1.021
0.929843489,0.0727,0.9593,0.3357,1.019
0.932030521,0.0742,0.9602,0.3303,1.018
0.936188646,0.0749,0.9605,0.3291,1.018
0.938049531,0.0705,0.9593,0.3252,1.015
0.939684114,0.0732,0.9593,0.3191,1.014
0.942139635,0.0708,0.9598,0.3161,1.013
0.944581406,0.0722,0.9568,0.3174,1.011
0.946757135,0.0671,0.9512,0.3166,1.005
0.948723229,0.0691,0.9504,0.3176,1.004
0.952560833,0.0696,0.9451,0.3205,1.000
0.953953698,0.0647,0.9404,0.3227,0.996
0.956455521,0.0615,0.9363,0.3230,0.992
0.958474375,0.0625,0.9309,0.3242,0.988
0.960643854,0.0581,0.9285,0.3225,0.985
0.962775781,0.0600,0.9170,0.3239,0.974
0.965464739,0.0591,0.9163,0.3235,0.973
0.967876823,0.0605,0.9104,0.3230,0.968
0.970267708,0.0654,0.9094,0.3098,0.963
0.972957969,0.0630,0.9031,0.3154,0.959
0.974742187,0.0644,0.9026,0.3159,0.958
0.977449791,0.0649,0.8994,0.3098,0.953
0.979563854,0.0676,0.8989,0.3078,0.953
0.981999062,0.0671,0.8886,0.3015,0.941
0.984212812,0.0691,0.8889,0.3008,0.941
0.990629323,0.0737,0.8867,0.2949,0.937
0.991309323,0.0761,0.8820,0.2922,0.932
0.992011406,0.0761,0.8813,0.2917,0.931
0.993198385,0.0776,0.8799,0.2885,0.929
0.998194271,0.0798,0.8825,0.2895,0.932
0.999015052,0.0781,0.8784,0.2861,0.927
1.002398177,0.0805,0.8774,0.2836,0.926
1.003504479,0.0832,0.8769,0.2797,0.924
1.004830104,0.0859,0.8781,0.2792,0.925
1.007205156,0.0888,0.8762,0.2746,0.922
1.009456719,0.0886,0.8784,0.2744,0.924
1.012304479,0.0915,0.8799,0.2770,0.927
1.01439776,0.0949,0.8820,0.2768,0.929
1.016891614,0.1001,0.8828,0.2765,0.930
1.019118541,0.1001,0.8869,0.2761,0.934
1.021389166,0.1045,0.8916,0.2780,0.940
1.023672969,0.1047,0.8962,0.2785,0.944
1.026503906,0.1099,0.9004,0.2807,0.949
1.028596406,0.1116,0.9063,0.2802,0.955
1.030830104,0.1091,0.9026,0.2822,0.952
1.033093333,0.1223,0.8608,0.2714,0.911
1.035811041,0.1314,0.8523,0.2844,0.908
1.03902776,0.1118,0.9119,0.2888,0.963
1.040825052,0.0991,0.9390,0.2929,0.989
1.044046666,0.0994,0.9419,0.2881,0.990
1.045672708,0.1101,0.9346,0.2876,0.984
1.047552604,0.1160,0.9319,0.2839,0.981
1.050120833,0.1216,0.9326,0.2748,0.980
1.052637135,0.1221,0.9307,0.2670,0.976
1.054927239,0.1255,0.9253,0.2648,0.971
1.056661406,0.1282,0.9236,0.2653,0.969
1.059341041,0.1289,0.9258,0.2651,0.972
1.061245885,0.1275,0.9277,0.2687,0.974
1.063557812,0.1292,0.9248,0.2704,0.972
1.066120416,0.1297,0.9265,0.2731,0.975
1.068783802,0.1289,0.9236,0.2765,0.973
1.071473906,0.1343,0.9224,0.2775,0.973
1.073360937,0.1328,0.9221,0.2785,0.972
1.076589739,0.1326,0.9238,0.2792,0.974
1.078949114,0.1301,0.9209,0.2783,0.971
1.080789323,0.1272,0.9189,0.2807,0.969
1.082878437,0.1294,0.9216,0.2829,0.973
1.085368385,0.1282,0.9209,0.2829,0.972
1.088346927,0.1326,0.9155,0.2829,0.967
1.091342916,0.1370,0.9136,0.2773,0.965
1.098489114,0.1455,0.9036,0.2663,0.953
1.099926614,0.1573,0.8552,0.2590,0.907
1.100482604,0.1561,0.8903,0.2773,0.945
1.101131354,0.1387,0.9141,0.2998,0.972
1.10192125,0.1343,0.9270,0.3015,0.984
1.104814479,0.1377,0.9207,0.2910,0.975
1.106031927,0.1428,0.9177,0.2893,0.973
1.108998437,0.1480,0.9211,0.2905,0.977
1.110345833,0.1472,0.9258,0.2990,0.984
1.112765104,0.1433,0.9307,0.3144,0.993
1.115048958,0.1419,0.9346,0.3271,1.000
1.118518906,0.1399,0.9358,0.3310,1.002
1.120682864,0.1399,0.9453,0.3352,1.013
1.122349843,0.1397,0.9446,0.3340,1.012
1.124863333,0.1340,0.9446,0.3269,1.008
1.12697125,0.1343,0.9434,0.3200,1.005
1.129515156,0.1355,0.9421,0.3110,1.001
1.131759896,0.1360,0.9451,0.3122,1.005
1.13429526,0.1338,0.9436,0.3152,1.004
1.136367343,0.1345,0.9434,0.3208,1.005
1.138733437,0.1340,0.9424,0.3286,1.007
1.142330625,0.1333,0.9407,0.3310,1.006
1.143752083,0.1345,0.9375,0.3337,1.004
1.146192135,0.1360,0.9402,0.3374,1.008
1.148724375,0.1392,0.9375,0.3352,1.005
1.151321354,0.1389,0.9356,0.3357,1.004
1.153401927,0.1397,0.9353,0.3366,1.004
1.155584583,0.1419,0.9304,0.3310,0.998
1.160385364,0.1595,0.8725,0.3137,0.941
1.161522343,0.1467,0.9255,0.3169,0.989
1.163054896,0.1257,0.9482,0.3264,1.011
1.166152552,0.1211,0.9570,0.3379,1.022
1.168201718,0.1218,0.9570,0.3347,1.021
1.169686875,0.1270,0.9580,0.3340,1.022
1.171665937,0.1304,0.9551,0.3301,1.019
1.17576375,0.1348,0.9536,0.3283,1.018
1.176641718,0.1353,0.9509,0.3271,1.015
1.178928698,0.1318,0.9490,0.3335,1.014
1.181297239,0.1309,0.9534,0.3320,1.018
1.18415276,0.1314,0.9502,0.3337,1.016
1.186486354,0.1321,0.9507,0.3352,1.017
1.188360937,0.1348,0.9524,0.3364,1.019
1.190925052,0.1358,0.9487,0.3366,1.016
1.197998177,0.1355,0.9443,0.3293,1.009
1.199010521,0.1431,0.9390,0.3247,1.004
1.199622031,0.1482,0.9370,0.3200,1.001
1.20027875,0.1543,0.9336,0.3156,0.998
1.202143489,0.1619,0.9309,0.3100,0.994
1.204531093,0.1717,0.9285,0.3086,0.993
1.206974062,0.1709,0.9192,0.3130,0.986
1.209346041,0.1697,0.9153,0.3244,0.986
1.211450208,0.1604,0.9146,0.3335,0.987
1.214091562,0.1516,0.9114,0.3266,0.980
1.216325104,0.1502,0.9097,0.3186,0.975
1.218614739,0.1411,0.9109,0.3144,0.974
1.220883177,0.1328,0.9131,0.3122,0.974
1.223451718,0.1233,0.9128,0.3137,0.973
1.225951354,0.1162,0.9080,0.3130,0.967
1.227973385,0.1106,0.9106,0.3110,0.969
1.230570885,0.1089,0.9048,0.3156,0.964
1.233246927,0.1069,0.9021,0.3186,0.963
1.235146302,0.1018,0.9006,0.3193,0.961
1.237815677,0.1018,0.8982,0.3259,0.961
1.242226875,0.1016,0.8962,0.3244,0.959
1.243225677,0.1011,0.8987,0.3305,0.963
1.245215104,0.0989,0.8982,0.3374,0.965
1.246986979,0.1006,0.8989,0.3420,0.967
1.249854531,0.1016,0.8987,0.3435,0.967
1.251891927,0.1006,0.9021,0.3464,0.972
1.254102291,0.0976,0.8982,0.3491,0.969
1.256778021,0.0996,0.9004,0.3525,0.972
1.259295104,0.0994,0.9043,0.3560,0.977
1.261486093,0.0979,0.9058,0.3586,0.979
1.263455416,0.0969,0.9036,0.3591,0.977
1.266722083,0.0945,0.9094,0.3601,0.983
1.268452135,0.0962,0.9102,0.3574,0.983
1.270694427,0.0945,0.9138,0.3530,0.984
1.272788958,0.0920,0.9182,0.3525,0.988
1.275185937,0.0952,0.9187,0.3508,0.988
1.278528073,0.0891,0.9204,0.3472,0.988
1.280123645,0.0891,0.9233,0.3494,0.991
1.283524375,0.0884,0.9229,0.3457,0.989
1.285048073,0.0837,0.9285,0.3408,0.993
1.287280833,0.0842,0.9280,0.3396,0.992
1.289494375,0.0840,0.9282,0.3401,0.992
1.298193593,0.0876,0.9353,0.3342,0.997
1.299346875,0.0818,0.9321,0.3332,0.993
1.300101614,0.0805,0.9373,0.3352,0.999
1.301004895,0.0805,0.9365,0.3354,0.998
1.301924687,0.0749,0.9407,0.3322,1.000
1.303021406,0.0708,0.9487,0.3286,1.007
1.305392968,0.0703,0.9551,0.3205,1.010
1.307782343,0.0683,0.9583,0.3120,1.010
1.310487343,0.0705,0.9632,0.3073,1.013
1.312325052,0.0578,0.9778,0.3073,1.027
1.315532864,0.0476,0.9998,0.3071,1.047
1.318356562,0.0397,1.0206,0.3042,1.066
1.32007302,0.0361,1.0411,0.2978,1.083
1.321841041,0.0346,1.0599,0.2893,1.099
1.324129218,0.0327,1.0797,0.2800,1.116
1.326740156,0.0300,1.1012,0.2607,1.132
1.328874114,0.0285,1.1207,0.2414,1.147
1.332483125,0.0317,1.1398,0.2226,1.162
1.33629177,0.0300,1.1608,0.2013,1.179
1.338679323,0.0266,1.1796,0.1747,1.193
1.339611041,0.0270,1.1962,0.1578,1.207
1.340914218,0.0285,1.2121,0.1390,1.220
1.344086198,0.0246,1.2250,0.1285,1.232
1.345278229,0.0285,1.2390,0.1138,1.245
1.348875,0.0290,1.2414,0.1051,1.246
1.350198229,0.0263,1.2321,0.0899,1.236
