time,gFx,gFy,gFz,TgF
0.808356146,-0.0154,0.9644,0.2714,1.002
0.809237552,-0.0137,0.9646,0.2734,1.003
0.809749062,-0.0152,0.9634,0.2722,1.001
0.810315625,-0.0137,0.9637,0.2709,1.001
0.811194218,-0.0157,0.9641,0.2704,1.001
0.813090677,-0.0128,0.9620,0.2739,1.000
0.815325781,-0.0128,0.9620,0.2744,1.000
0.817598541,-0.0135,0.9639,0.2736,1.002
0.819204479,-0.0142,0.9588,0.2739,0.997
0.822484218,-0.0120,0.9639,0.2744,1.002
0.824932291,-0.0098,0.9595,0.2746,0.998
0.826237187,-0.0145,0.9595,0.2719,0.997
0.828723646,-0.0130,0.9605,0.2726,0.999
0.831371927,-0.0150,0.9585,0.2756,0.997
0.834222916,-0.0165,0.9598,0.2748,0.998
0.836873281,-0.0157,0.9544,0.2770,0.994
0.839628698,-0.0172,0.9536,0.2734,0.992
0.84179026,-0.0167,0.9531,0.2734,0.992
0.843035312,-0.0147,0.9522,0.2722,0.990
0.846181041,-0.0142,0.9509,0.2722,0.989
0.847883593,-0.0113,0.9497,0.2724,0.988
0.850668281,-0.0147,0.9461,0.2736,0.985
0.852422812,-0.0191,0.9512,0.2729,0.990
0.855668854,-0.0186,0.9522,0.2758,0.991
0.856971354,-0.0162,0.9504,0.2744,0.989
0.860639635,-0.0162,0.9492,0.2731,0.988
0.862048385,-0.0194,0.9492,0.2748,0.988
0.864108646,-0.0167,0.9500,0.2736,0.989
0.867219583,-0.0165,0.9487,0.2751,0.988
0.869958333,-0.0196,0.9512,0.2736,0.990
0.872344583,-0.0165,0.9468,0.2761,0.986
0.873599896,-0.0179,0.9465,0.2763,0.986
0.877135625,-0.0179,0.9475,0.2751,0.987
0.878398646,-0.0199,0.9497,0.2741,0.989
0.880800104,-0.0172,0.9482,0.2765,0.988
0.884407031,-0.0186,0.9482,0.2765,0.988
0.885880573,-0.0216,0.9517,0.2741,0.991
0.889716562,-0.0208,0.9524,0.2734,0.991
0.891357083,-0.0194,0.9546,0.2719,0.993
0.893949791,-0.0235,0.9553,0.2717,0.993
0.895515833,-0.0238,0.9561,0.2668,0.993
0.903931666,-0.0238,0.9588,0.2648,0.995
0.904676718,-0.0260,0.9632,0.2639,0.999
0.905198593,-0.0260,0.9646,0.2631,1.000
0.905886041,-0.0245,0.9610,0.2621,0.996
0.907428906,-0.0248,0.9673,0.2592,1.002
0.909814218,-0.0238,0.9661,0.2580,1.000
0.91204901,-0.0265,0.9663,0.2612,1.001
0.914158125,-0.0257,0.9673,0.2609,1.002
0.916439427,-0.0265,0.9698,0.2624,1.005
0.919016562,-0.0301,0.9693,0.2614,1.004
0.921421093,-0.0269,0.9761,0.2646,1.012
0.923981146,-0.0296,0.9725,0.2629,1.008
0.926330989,-0.0296,0.9737,0.2646,1.009
0.927880416,-0.0291,0.9729,0.2643,1.009
0.930054687,-0.0284,0.9712,0.2641,1.007
0.933760521,-0.0282,0.9693,0.2668,1.006
0.93554276,-0.0248,0.9725,0.2695,1.009
0.939608698,-0.0226,0.9681,0.2714,1.006
0.940917604,-0.0262,0.9734,0.2702,1.011
0.943764635,-0.0228,0.9705,0.2714,1.008
0.944637083,-0.0252,0.9698,0.2736,1.008
0.94646526,-0.0206,0.9668,0.2731,1.005
0.948867864,-0.0221,0.9671,0.2714,1.005
0.951370833,-0.0255,0.9710,0.2756,1.010
0.954445468,-0.0289,0.9756,0.2787,1.015
0.955919791,-0.0350,0.9766,0.2802,1.017
0.958362135,-0.0287,0.9705,0.2834,1.011
0.963494166,-0.0274,0.9729,0.2790,1.013
0.96429901,-0.0250,0.9637,0.2761,1.003
0.967574583,-0.0226,0.9595,0.2795,1.000
0.96874526,-0.0223,0.9556,0.2846,0.997
0.972084687,-0.0196,0.9522,0.2858,0.994
0.973731354,-0.0221,0.9502,0.2907,0.994
0.976971562,-0.0282,0.9522,0.2934,0.997
0.980104166,-0.0304,0.9487,0.2934,0.994
0.981212916,-0.0343,0.9551,0.2942,1.000
0.983735156,-0.0362,0.9556,0.2964,1.001
0.98546151,-0.0384,0.9529,0.2915,0.997
0.988491145,-0.0353,0.9509,0.2885,0.994
0.990258437,-0.0392,0.9495,0.2917,0.994
0.993312135,-0.0411,0.9446,0.2912,0.989
0.994479583,-0.0426,0.9409,0.2863,0.984
0.996898229,-0.0458,0.9429,0.2848,0.986
1.000264375,-0.0462,0.9434,0.2822,0.986
1.001738437,-0.0467,0.9409,0.2817,0.983
1.010465989,-0.0489,0.9443,0.2824,0.987
1.012053385,-0.0504,0.9443,0.2785,0.986
1.013151927,-0.0514,0.9470,0.2792,0.989
1.01386526,-0.0555,0.9492,0.2768,0.990
1.014666041,-0.0577,0.9522,0.2751,0.993
1.01661901,-0.0575,0.9522,0.2731,0.992
1.018434583,-0.0592,0.9556,0.2741,0.996
1.021192916,-0.0575,0.9595,0.2780,1.001
1.021969375,-0.0602,0.9588,0.2770,1.000
1.025082083,-0.0611,0.9598,0.2761,1.001
1.026904062,-0.0626,0.9644,0.2765,1.005
1.029400312,-0.0592,0.9671,0.2780,1.008
1.032633125,-0.0619,0.9663,0.2817,1.008
1.034398281,-0.0577,0.9661,0.2785,1.007
1.03777,-0.0536,0.9688,0.2822,1.010
1.039322395,-0.0509,0.9673,0.2851,1.010
1.04159177,-0.0536,0.9659,0.2839,1.008
1.043238698,-0.0511,0.9681,0.2868,1.011
1.045535208,-0.0504,0.9661,0.2866,1.009
1.048348177,-0.0545,0.9695,0.2885,1.013
1.050983073,-0.0528,0.9681,0.2895,1.012
1.053451145,-0.0506,0.9690,0.2898,1.013
1.05490651,-0.0519,0.9661,0.2876,1.009
1.057262864,-0.0523,0.9673,0.2848,1.010
1.05983177,-0.0509,0.9693,0.2841,1.011
1.062405885,-0.0523,0.9700,0.2846,1.012
1.065369375,-0.0523,0.9678,0.2834,1.010
1.067616093,-0.0528,0.9690,0.2844,1.011
1.070353177,-0.0526,0.9737,0.2839,1.016
1.072496406,-0.0519,0.9778,0.2841,1.020
1.075058958,-0.0543,0.9790,0.2856,1.021
1.076353125,-0.0519,0.9778,0.2802,1.019
1.079364635,-0.0523,0.9744,0.2812,1.016
1.08284625,-0.0538,0.9771,0.2792,1.018
1.083999166,-0.0533,0.9739,0.2785,1.014
1.087422343,-0.0550,0.9742,0.2790,1.015
1.08866052,-0.0570,0.9725,0.2758,1.012
1.092094948,-0.0602,0.9732,0.2783,1.014
1.092856354,-0.0648,0.9729,0.2809,1.015
1.095902395,-0.0619,0.9751,0.2763,1.015
1.111525312,-0.0626,0.9783,0.2748,1.018
1.112458541,-0.0648,0.9786,0.2753,1.019
1.113215937,-0.0636,0.9820,0.2765,1.022
1.117730156,-0.0628,0.9825,0.2741,1.022
1.118265781,-0.0611,0.9817,0.2707,1.020
1.118940573,-0.0611,0.9817,0.2707,1.020
1.119311041,-0.0606,0.9822,0.2709,1.021
1.119657187,-0.0614,0.9854,0.2726,1.024
1.121160885,-0.0609,0.9844,0.2707,1.023
1.140461562,-0.0663,0.9864,0.2746,1.026
1.141481302,-0.0665,0.9856,0.2736,1.025
1.142044687,-0.0650,0.9832,0.2746,1.023
1.142664479,-0.0643,0.9817,0.2714,1.021
1.143463541,-0.0626,0.9837,0.2729,1.023
1.144139427,-0.0582,0.9817,0.2702,1.020
1.144789479,-0.0616,0.9773,0.2712,1.016
1.145446145,-0.0582,0.9788,0.2682,1.017
1.146207343,-0.0592,0.9812,0.2695,1.019
1.146979218,-0.0545,0.9776,0.2697,1.016
1.147631979,-0.0523,0.9817,0.2682,1.019
1.14828302,-0.0553,0.9810,0.2692,1.019
1.14890177,-0.0558,0.9717,0.2734,1.011
1.149556927,-0.0509,0.9693,0.2819,1.011
1.152003177,-0.0499,0.9688,0.2822,1.010
1.153782656,-0.0501,0.9649,0.2829,1.007
1.156877656,-0.0477,0.9629,0.2866,1.006
1.158866562,-0.0460,0.9593,0.2853,1.002
1.160991198,-0.0426,0.9610,0.2893,1.004
1.163317812,-0.0438,0.9541,0.2870,0.997
1.165464062,-0.0426,0.9556,0.2848,0.998
1.16819401,-0.0426,0.9561,0.2873,0.999
1.170327448,-0.0416,0.9514,0.2878,0.995
1.172952395,-0.0399,0.9522,0.2917,0.997
1.175524739,-0.0389,0.9519,0.2893,0.996
1.178958906,-0.0370,0.9539,0.2910,0.998
1.180182604,-0.0370,0.9593,0.2922,1.003
1.182322968,-0.0377,0.9563,0.2900,1.000
1.186139687,-0.0379,0.9556,0.2878,0.999
1.187574791,-0.0357,0.9548,0.2903,0.999
1.189620572,-0.0343,0.9553,0.2900,0.999
1.191868593,-0.0296,0.9519,0.2873,0.995
1.194322604,-0.0277,0.9500,0.2866,0.993
1.196544375,-0.0299,0.9512,0.2856,0.994
1.198839218,-0.0284,0.9536,0.2834,0.995
1.201270572,-0.0269,0.9512,0.2841,0.993
1.203746041,-0.0279,0.9514,0.2817,0.993
1.205825781,-0.0279,0.9526,0.2797,0.993
1.208411354,-0.0248,0.9502,0.2748,0.989
1.216371302,-0.0223,0.9463,0.2751,0.986
1.218155364,-0.0228,0.9480,0.2770,0.988
1.21902177,-0.0199,0.9468,0.2751,0.986
1.219945989,-0.0221,0.9426,0.2748,0.982
1.220709635,-0.0240,0.9399,0.2753,0.980
1.227190468,-0.0221,0.9424,0.2751,0.982
1.227867864,-0.0235,0.9404,0.2758,0.980
1.228324322,-0.0265,0.9390,0.2748,0.979
1.228967916,-0.0257,0.9380,0.2756,0.978
1.231337083,-0.0267,0.9385,0.2748,0.978
1.23407677,-0.0243,0.9380,0.2763,0.978
1.235978958,-0.0255,0.9377,0.2746,0.977
1.23834776,-0.0291,0.9382,0.2751,0.978
1.240791093,-0.0318,0.9395,0.2800,0.981
1.24379026,-0.0338,0.9382,0.2839,0.981
1.24548125,-0.0367,0.9431,0.2873,0.987
1.247914739,-0.0357,0.9478,0.2870,0.991
