time,gFx,gFy,gFz,TgF
0.610418541,0.0129,1.0113,0.2490,1.042
0.613381041,0.0068,1.0120,0.2477,1.042
0.615646041,0.0078,1.0157,0.2492,1.046
0.618713229,0.0043,1.0154,0.2504,1.046
0.622830104,-0.0023,1.0157,0.2516,1.046
0.623594687,-0.0032,1.0206,0.2485,1.050
0.625666614,-0.0037,1.0164,0.2497,1.047
0.628479583,-0.0108,1.0184,0.2494,1.049
0.630613697,-0.0132,1.0181,0.2465,1.048
0.631750676,-0.0169,1.0220,0.2436,1.051
0.63428901,-0.0208,1.0132,0.2426,1.042
0.639088593,-0.0206,1.0140,0.2385,1.042
0.639787291,-0.0186,1.0201,0.2353,1.047
0.642012499,-0.0174,1.0149,0.2367,1.042
0.644821614,-0.0191,1.0083,0.2350,1.036
0.646801197,-0.0218,1.0035,0.2363,1.031
0.648263645,-0.0226,1.0039,0.2380,1.032
0.65111927,-0.0186,0.9988,0.2394,1.027
0.654189218,-0.0233,0.9991,0.2411,1.028
0.656223281,-0.0277,0.9917,0.2404,1.021
0.658623176,-0.0279,0.9903,0.2424,1.020
0.66075302,-0.0296,0.9856,0.2397,1.015
0.663714843,-0.0333,0.9847,0.2399,1.014
0.664766718,-0.0372,0.9829,0.2350,1.011
0.66781177,-0.0404,0.9822,0.2343,1.011
0.670652968,-0.0440,0.9786,0.2355,1.007
0.677939843,-0.0482,0.9778,0.2363,1.007
0.67919901,-0.0528,0.9803,0.2328,1.009
0.679611145,-0.0538,0.9822,0.2328,1.011
0.679985572,-0.0582,0.9732,0.2302,1.002
0.685661822,-0.0658,0.9703,0.2309,1.000
0.686535416,-0.0670,0.9666,0.2289,0.996
0.687193645,-0.0734,0.9615,0.2319,0.992
0.693189218,-0.0783,0.9570,0.2299,0.987
0.693697916,-0.0839,0.9497,0.2287,0.980
0.694039166,-0.0912,0.9473,0.2267,0.978
0.695133124,-0.0975,0.9470,0.2235,0.978
0.697364218,-0.1036,0.9443,0.2223,0.976
0.700482135,-0.1117,0.9402,0.2169,0.971
0.702873333,-0.1144,0.9319,0.2143,0.963
0.705265364,-0.1210,0.9302,0.2118,0.962
0.707604374,-0.1229,0.9275,0.2094,0.959
0.709098801,-0.1371,0.9287,0.2116,0.962
0.711453333,-0.1410,0.9265,0.2101,0.960
0.714176926,-0.1513,0.9280,0.2089,0.963
0.716995676,-0.1564,0.9302,0.2067,0.966
0.718704114,-0.1640,0.9336,0.2077,0.970
0.721080103,-0.1728,0.9375,0.2052,0.975
0.723266666,-0.1823,0.9456,0.2038,0.984
0.726870833,-0.1808,0.9453,0.1981,0.983
0.729233176,-0.1789,0.9522,0.1837,0.986
0.737154426,-0.1818,0.9570,0.1715,0.989
0.737933697,-0.1867,0.9583,0.1666,0.990
0.738648176,-0.1982,0.9654,0.1603,0.998
0.739143228,-0.2011,0.9698,0.1578,1.003
0.740366822,-0.2033,0.9722,0.1537,1.005
0.743166458,-0.2075,0.9783,0.1551,1.012
0.744917031,-0.2109,0.9822,0.1586,1.017
0.75494052,-0.2126,0.9825,0.1622,1.018
0.755865208,-0.2182,0.9878,0.1695,1.026
0.757451301,-0.2177,0.9920,0.1725,1.030
0.757983749,-0.2234,0.9978,0.1801,1.038
0.758891353,-0.2224,0.9969,0.1813,1.037
0.759294166,-0.2224,1.0042,0.1798,1.044
0.763082187,-0.2231,0.9996,0.1859,1.041
0.76370401,-0.2216,1.0005,0.1937,1.043
0.766616926,-0.2216,1.0022,0.2042,1.047
0.76930552,-0.2180,0.9993,0.2143,1.045
0.771337551,-0.2141,0.9966,0.2208,1.043
0.773447187,-0.2148,0.9974,0.2277,1.045
0.776301145,-0.2138,0.9998,0.2387,1.050
0.777392916,-0.2099,0.9976,0.2411,1.048
0.779672395,-0.2102,0.9998,0.2465,1.051
0.783022708,-0.2133,0.9983,0.2504,1.051
0.785718385,-0.2077,0.9900,0.2521,1.043
0.795102968,-0.2067,0.9888,0.2492,1.040
0.79611026,-0.2077,0.9856,0.2465,1.037
0.796659739,-0.2067,0.9847,0.2470,1.036
0.797105728,-0.2094,0.9825,0.2485,1.035
0.797554218,-0.2150,0.9810,0.2448,1.034
0.798778541,-0.2209,0.9808,0.2455,1.035
0.800787968,-0.2290,0.9820,0.2470,1.038
0.804223333,-0.2387,0.9827,0.2411,1.040
0.806484635,-0.2446,0.9793,0.2433,1.038
0.808292603,-0.2537,0.9773,0.2470,1.039
0.810722916,-0.2573,0.9727,0.2419,1.035
0.814788176,-0.2642,0.9749,0.2438,1.039
0.816295937,-0.2712,0.9749,0.2487,1.042
0.818734426,-0.2808,0.9695,0.2524,1.040
0.819752656,-0.2861,0.9622,0.2592,1.037
0.82304552,-0.2922,0.9622,0.2685,1.041
0.82509427,-0.2976,0.9585,0.2724,1.040
0.826799635,-0.2971,0.9534,0.2714,1.035
0.828996093,-0.2996,0.9492,0.2700,1.031
0.832192447,-0.2991,0.9470,0.2660,1.028
0.83369302,-0.3094,0.9509,0.2651,1.035
0.837964426,-0.3155,0.9593,0.2653,1.044
0.840320103,-0.3203,0.9632,0.2665,1.049
0.841649739,-0.3238,0.9690,0.2702,1.057
0.843137656,-0.3179,0.9734,0.2707,1.059
0.845946926,-0.3055,0.9698,0.2695,1.052
0.848506926,-0.3081,0.9737,0.2685,1.056
0.85132302,-0.3203,0.9803,0.2692,1.066
0.853550051,-0.3328,0.9805,0.2702,1.070
0.856384426,-0.3352,0.9832,0.2660,1.072
0.858033697,-0.3221,0.9703,0.2658,1.056
0.859552291,-0.3250,0.9729,0.2675,1.060
0.861884478,-0.3340,0.9844,0.2736,1.075
0.865632916,-0.3250,0.9773,0.2619,1.063
0.867075572,-0.3289,0.9746,0.2565,1.060
0.871158906,-0.3413,0.9820,0.2526,1.070
0.873900989,-0.3479,0.9886,0.2519,1.078
0.874738228,-0.3438,0.9842,0.2431,1.070
0.887495416,-0.3433,0.9764,0.2385,1.062
0.888659531,-0.3445,0.9766,0.2414,1.063
0.889749739,-0.3460,0.9842,0.2343,1.069
0.890535468,-0.3562,0.9910,0.2389,1.080
0.891187603,-0.3636,0.9949,0.2260,1.083
0.892507916,-0.3570,0.9942,0.2038,1.076
0.893258489,-0.3423,0.9847,0.1874,1.059
0.893969895,-0.3355,0.9742,0.1818,1.046
0.895073228,-0.3230,0.9610,0.1813,1.030
0.898427551,-0.3089,0.9404,0.1749,1.005
0.900441353,-0.2920,0.9180,0.1725,0.979
0.903684062,-0.2837,0.9006,0.1754,0.960
0.904371718,-0.2825,0.8952,0.1867,0.957
0.907034791,-0.2844,0.8935,0.2008,0.959
0.90875703,-0.3052,0.9080,0.2402,0.988
0.912349478,-0.3577,0.9097,0.3117,1.026
0.913987135,-0.2378,0.8506,0.1466,0.895
0.915657083,-0.1520,0.8310,0.0916,0.850
0.918300676,-0.1286,0.8100,0.1681,0.837
0.920349895,-0.2107,0.8378,0.2287,0.894
0.922689999,-0.2612,0.8696,0.2409,0.939
0.92660052,-0.2791,0.8759,0.2296,0.948
