time,gFx,gFy,gFz,TgF
4.477270832,0.0378,0.7523,0.6701,1.008
4.481228384,0.0390,0.7462,0.6706,1.004
4.482679998,0.0412,0.7496,0.6723,1.008
4.484702602,0.0407,0.7494,0.6694,1.006
4.489943904,0.0390,0.7487,0.6704,1.006
4.490894269,0.0402,0.7492,0.6691,1.005
4.491490415,0.0417,0.7509,0.6691,1.007
4.493429582,0.0366,0.7506,0.6672,1.005
4.496880207,0.0402,0.7531,0.6630,1.004
4.498214529,0.0380,0.7506,0.6616,1.001
4.5004863,0.0420,0.7533,0.6623,1.004
4.502982759,0.0412,0.7533,0.6625,1.004
4.510670154,0.0383,0.7518,0.6662,1.005
4.511731977,0.0405,0.7509,0.6638,1.003
4.512669321,0.0414,0.7504,0.6667,1.005
4.513707029,0.0390,0.7523,0.6677,1.007
4.518533904,0.0397,0.7548,0.6660,1.007
4.519240884,0.0390,0.7560,0.6674,1.009
4.519734686,0.0373,0.7555,0.6664,1.008
4.522870207,0.0363,0.7550,0.6662,1.008
4.5239088,0.0392,0.7560,0.6650,1.008
4.526048592,0.0402,0.7548,0.6630,1.005
4.528340154,0.0437,0.7514,0.6657,1.005
4.530874946,0.0442,0.7518,0.6655,1.005
4.533537446,0.0412,0.7553,0.6652,1.007
4.535556977,0.0442,0.7538,0.6635,1.005
4.538080519,0.0434,0.7538,0.6633,1.005
4.540399529,0.0442,0.7540,0.6625,1.005
4.542649946,0.0449,0.7523,0.6603,1.002
4.547379373,0.0425,0.7538,0.6613,1.004
4.548499217,0.0407,0.7518,0.6596,1.001
4.550911248,0.0437,0.7545,0.6606,1.004
4.555475519,0.0437,0.7531,0.6586,1.001
4.556518957,0.0459,0.7536,0.6606,1.003
4.558224009,0.0471,0.7523,0.6621,1.003
4.55936729,0.0449,0.7540,0.6611,1.004
4.562000259,0.0461,0.7545,0.6606,1.004
4.564557029,0.0459,0.7540,0.6599,1.003
4.566634582,0.0434,0.7516,0.6603,1.001
4.568776821,0.0432,0.7536,0.6628,1.004
4.571569686,0.0397,0.7545,0.6647,1.006
4.573448488,0.0414,0.7523,0.6621,1.003
4.575656196,0.0429,0.7533,0.6628,1.004
4.577981769,0.0422,0.7553,0.6635,1.006
4.580460311,0.0385,0.7526,0.6621,1.003
4.583040988,0.0390,0.7511,0.6630,1.003
4.585549842,0.0410,0.7514,0.6643,1.004
4.588129477,0.0400,0.7509,0.6667,1.005
