gFx,gFy,gFz
0.0493,0.7807,0.6335
0.0478,0.7826,0.6323
0.049,0.7811,0.6337
0.0471,0.7814,0.631
0.0493,0.7826,0.6337
0.0508,0.7763,0.6328
0.0495,0.7799,0.6296
0.0493,0.7794,0.6293
0.0495,0.7802,0.6278
0.0495,0.7814,0.6283
0.0488,0.7792,0.6271
0.0508,0.7785,0.6283
0.0503,0.7804,0.6259
0.0476,0.7792,0.6244
0.0512,0.7787,0.6227
0.0498,0.7797,0.6232
0.0517,0.778,0.6234
0.0515,0.7772,0.6232
0.0503,0.7777,0.6242
0.0476,0.7775,0.6239
0.0505,0.7782,0.6252
0.05,0.7775,0.6252
0.0466,0.777,0.6264
0.0486,0.776,0.6261
0.0476,0.7772,0.6269
0.0459,0.7814,0.6283
0.0464,0.778,0.6288
0.0473,0.7782,0.631
0.0456,0.7789,0.6303
0.0468,0.7789,0.631
0.0464,0.776,0.6318
0.0461,0.7768,0.6318
0.0434,0.7792,0.6328
0.0447,0.776,0.6332
0.0442,0.7768,0.633
0.0449,0.7777,0.6325
0.0478,0.7758,0.6337
0.0447,0.7775,0.6305
0.0444,0.776,0.6342
0.0476,0.7777,0.6364
0.0444,0.7736,0.6347
0.0461,0.7743,0.6354
0.0478,0.7765,0.6337
0.0454,0.7768,0.635
0.0451,0.7775,0.6337
0.0449,0.7772,0.6354
0.0444,0.777,0.6342
0.0437,0.775,0.6315
0.0437,0.778,0.6335
0.0425,0.7777,0.633
0.0442,0.7763,0.63
0.0451,0.7777,0.6291
0.0459,0.7809,0.63
0.0473,0.7836,0.6288
0.0456,0.7772,0.6259
0.0495,0.7768,0.6281
0.049,0.7792,0.6259
0.0515,0.7792,0.6269
0.0493,0.7804,0.6237
0.0503,0.7811,0.6227
0.0515,0.7789,0.6244
0.0483,0.7799,0.6276
0.0498,0.7775,0.6274
0.052,0.7765,0.6328
0.052,0.7755,0.632
0.0527,0.7763,0.6335
0.0532,0.7768,0.633
0.0525,0.776,0.6345
0.0522,0.775,0.6318
0.0517,0.7748,0.6335
0.051,0.7746,0.6328
0.0539,0.7724,0.6328
0.0539,0.777,0.6323
0.0527,0.7741,0.6313
0.051,0.7733,0.6298
0.0525,0.7741,0.6288
0.0515,0.7768,0.6242
0.0478,0.7765,0.6252
0.049,0.7782,0.6203
0.051,0.7763,0.6217
0.0488,0.7748,0.6249
0.0483,0.776,0.6232
0.0503,0.7765,0.6256
0.0486,0.7728,0.6271
0.0456,0.7741,0.6288
0.0449,0.7733,0.6293
0.0459,0.776,0.6293
0.0473,0.7763,0.6296
0.0461,0.7777,0.6271
0.0488,0.7787,0.6276
0.0471,0.7797,0.6303
0.0483,0.7797,0.6305
0.0495,0.7821,0.6286
0.0495,0.7811,0.6271
0.0468,0.7824,0.6274
0.0471,0.7836,0.6318
0.0466,0.7841,0.632
0.0473,0.7826,0.6308
0.0468,0.7809,0.6328
0.0486,0.7807,0.6347
0.0483,0.7789,0.6359
0.0456,0.7807,0.6372
0.0503,0.7799,0.6393
0.049,0.7772,0.6406
0.0537,0.777,0.6398
0.0512,0.7772,0.6401
0.0527,0.7772,0.6379
0.0559,0.778,0.6384
0.0564,0.7765,0.6372
0.0542,0.7765,0.6364
0.0522,0.7797,0.6352
0.0512,0.776,0.635
0.0537,0.7799,0.6323
0.0522,0.776,0.6303
0.0505,0.7789,0.6298
0.0505,0.778,0.6281
0.0486,0.7782,0.6259
0.0488,0.7789,0.6259
0.0476,0.776,0.6266
0.0473,0.7765,0.6266
0.0461,0.7753,0.6286
0.0449,0.7768,0.6281
0.0468,0.7777,0.6276
0.0444,0.7765,0.6291
0.0417,0.775,0.6303
0.0461,0.7768,0.634
0.0464,0.7753,0.6308
0.0454,0.777,0.6298
0.0459,0.7768,0.6313
0.0466,0.7763,0.6305
0.0449,0.7726,0.632
0.0464,0.7763,0.6332
0.0464,0.7777,0.631
0.0456,0.7814,0.6313
0.0449,0.7792,0.6325
0.0473,0.7792,0.6323
0.0486,0.7787,0.6325
0.0464,0.7746,0.6315
0.051,0.7758,0.632
0.0503,0.7755,0.6345
0.0508,0.7736,0.6325
0.0503,0.7755,0.6323
0.0527,0.7748,0.6323
0.05,0.7763,0.634
0.0503,0.7753,0.6332
0.0544,0.7763,0.6357
0.052,0.7782,0.6345
0.053,0.7782,0.6332
0.0534,0.777,0.633
0.0522,0.7768,0.632
0.05,0.7775,0.631
0.0493,0.7799,0.6296
0.0471,0.7794,0.6305
0.0486,0.7765,0.6276
0.0454,0.7807,0.6283
0.049,0.7814,0.6288
0.0495,0.7831,0.6313
0.0468,0.7797,0.632
0.0488,0.7787,0.6308
0.05,0.7809,0.6315
0.0461,0.7809,0.6318
0.0498,0.7816,0.6313
0.0495,0.7802,0.63
0.0461,0.7809,0.6313
0.0451,0.7797,0.633
0.0459,0.7755,0.6296
0.049,0.7782,0.6315
0.0459,0.7814,0.6278
0.0471,0.7765,0.6296
0.0476,0.7763,0.6271
0.0476,0.7753,0.6298
0.0486,0.775,0.6335
0.0464,0.7743,0.6335
0.0456,0.7714,0.6337
0.0508,0.7738,0.6342
0.0464,0.7726,0.6362
0.0493,0.7724,0.6332
0.0512,0.7733,0.6354
0.05,0.7743,0.6352
0.0505,0.7694,0.6337
0.0505,0.7716,0.632
0.0508,0.7726,0.6367
0.0537,0.7719,0.6354
0.0527,0.7726,0.634
0.049,0.7738,0.634
0.0468,0.7763,0.6325
0.0515,0.7753,0.6337
0.0495,0.7785,0.6323
0.0505,0.7748,0.6323
0.0471,0.7802,0.631
0.0481,0.7804,0.631
0.052,0.7782,0.631
0.0493,0.7782,0.632
0.0466,0.7777,0.633
0.0476,0.7775,0.6308
0.0508,0.7797,0.6308
0.049,0.7804,0.632
0.0447,0.7782,0.6318
0.0473,0.7792,0.6315
0.051,0.7792,0.6313
0.0461,0.7804,0.6313
0.0444,0.7794,0.635
0.0498,0.7824,0.6308
0.0476,0.7787,0.6313
0.0461,0.7758,0.6318
0.0476,0.7792,0.633
0.0503,0.7777,0.631
0.0493,0.7765,0.6315
0.0512,0.7758,0.6328
0.049,0.778,0.6332
0.0466,0.7755,0.6303
0.0493,0.7772,0.6291
0.049,0.7743,0.6286
0.05,0.7765,0.6266
0.0493,0.7763,0.6278
0.049,0.7746,0.6286
0.052,0.7721,0.6288
0.0539,0.7768,0.6278
0.0522,0.7755,0.6286
0.05,0.7765,0.6293
0.05,0.7755,0.6305
0.0505,0.7741,0.6315
0.0515,0.778,0.6313
0.0522,0.7772,0.63
0.049,0.775,0.6323
0.0493,0.7765,0.6323
0.0495,0.7733,0.6332
0.0493,0.7746,0.6335
0.0508,0.776,0.6342
0.0508,0.776,0.6323
0.05,0.7738,0.632
0.0498,0.7777,0.6335
0.0503,0.7797,0.6357
0.0481,0.7765,0.6337
0.0471,0.7819,0.6328
0.0471,0.7799,0.6342
0.0488,0.7777,0.6337
0.0481,0.7777,0.634
0.0464,0.7772,0.6323
0.0461,0.777,0.633
0.0432,0.778,0.6325
0.0447,0.7792,0.6352
0.0464,0.7777,0.634
0.0468,0.7765,0.6359
0.0481,0.7809,0.6354
0.0449,0.7777,0.6352
0.0454,0.7768,0.6362
0.0464,0.7775,0.6354
0.0498,0.7763,0.633
0.0515,0.7775,0.6337
0.0481,0.7758,0.6318
0.0483,0.7738,0.633
0.0498,0.7799,0.634
0.05,0.7753,0.6345
0.051,0.777,0.6271
0.0498,0.7772,0.6247
0.05,0.776,0.623
0.0505,0.7794,0.6247
0.0476,0.7768,0.6259
0.0459,0.7794,0.6261
0.0486,0.7799,0.6264
0.0488,0.7811,0.6256
0.05,0.7824,0.6296
0.05,0.7807,0.6305
0.0517,0.7807,0.6318
0.05,0.7763,0.6318
0.0515,0.7763,0.6335
0.0486,0.7789,0.6367
0.0495,0.7755,0.6347
0.0525,0.775,0.6367
0.0525,0.7763,0.6352
0.0517,0.775,0.6364
0.0508,0.7765,0.634
0.052,0.7743,0.6332
0.0503,0.7711,0.6315
0.0508,0.7736,0.6298
0.0515,0.7731,0.634
0.0512,0.7726,0.6359
0.0508,0.7746,0.635
0.0483,0.7719,0.6335
0.05,0.7714,0.6342
0.0505,0.7726,0.6345
0.052,0.7733,0.6374
0.052,0.7775,0.6367
0.0517,0.7755,0.6335
0.0483,0.7782,0.632
0.0464,0.7789,0.6283
0.05,0.7782,0.6269
0.0478,0.7763,0.6266
0.0473,0.7763,0.6249
0.0476,0.778,0.6244
0.0478,0.7794,0.6242
0.0459,0.7789,0.6237
0.0464,0.778,0.623
0.049,0.7782,0.6203
0.0498,0.7797,0.622
0.0508,0.7809,0.6215
0.0498,0.7826,0.621
0.049,0.7809,0.6232
0.0476,0.7807,0.6254
0.049,0.7816,0.6234
0.0493,0.7804,0.6227
0.053,0.7816,0.6264
0.0527,0.7833,0.63
0.0537,0.7831,0.6305
0.0512,0.7829,0.6325
0.0525,0.7807,0.6342
0.051,0.7789,0.6342
0.0508,0.7789,0.6374
0.0534,0.7792,0.6381
0.0532,0.778,0.6396
0.0515,0.7777,0.6386
0.0466,0.777,0.6381
0.0525,0.778,0.6403
0.0515,0.7785,0.6415
0.0512,0.7753,0.6391
0.0515,0.7724,0.6398
0.0493,0.777,0.6386
0.0503,0.7748,0.6393
0.05,0.7738,0.6415
0.0456,0.775,0.6381
0.0498,0.776,0.6357
0.0468,0.7789,0.635
0.0471,0.7755,0.635
0.0476,0.7777,0.6357
0.0434,0.7789,0.6308
0.0468,0.778,0.63
0.0461,0.7765,0.6305
0.0476,0.7755,0.6303
0.0473,0.7736,0.63
0.0478,0.7763,0.6296
0.0486,0.7768,0.6305
0.0468,0.7787,0.632
0.0493,0.7768,0.6288
0.0468,0.7753,0.63
0.0488,0.775,0.6278
0.0471,0.7775,0.632
0.0483,0.7724,0.6274
0.0488,0.7738,0.6264
0.0468,0.7763,0.6303
0.0483,0.7765,0.6305
0.05,0.7758,0.6293
0.052,0.7743,0.6303
0.0534,0.7753,0.6345
0.051,0.7728,0.6332
0.0505,0.7763,0.6357
0.052,0.7763,0.6352
0.0539,0.775,0.6354
0.0525,0.775,0.6337
0.0476,0.7763,0.6391
0.0512,0.7755,0.6362
0.0517,0.7755,0.6332
0.053,0.776,0.635
0.0527,0.7743,0.6359
0.0512,0.7753,0.6354
0.051,0.777,0.6376
0.0503,0.7746,0.6347
0.0508,0.7768,0.6332
0.0481,0.7748,0.6323
0.0493,0.777,0.6335
0.0476,0.7797,0.6337
0.0488,0.7787,0.634
0.0473,0.7768,0.6381
0.0464,0.7738,0.6359
0.0459,0.7748,0.6359
0.0464,0.7753,0.6367
0.0476,0.7741,0.6342
0.0471,0.7746,0.6345
0.0427,0.7748,0.6318
0.0447,0.7743,0.6318
0.0447,0.7748,0.632
0.0459,0.775,0.6345
0.0471,0.777,0.6357
0.0471,0.7746,0.6379
0.0461,0.777,0.6393
0.0483,0.7772,0.6401
0.0483,0.7728,0.6435
0.0478,0.7743,0.6413
0.0461,0.7775,0.6433
0.0481,0.776,0.643
0.0498,0.7738,0.6403
0.051,0.775,0.6384
0.0512,0.7733,0.6389
0.0537,0.7753,0.6352
0.0522,0.777,0.6345
0.0537,0.7726,0.6335
0.0503,0.7736,0.6332
0.0534,0.7755,0.6313
0.0515,0.776,0.631
0.0517,0.7728,0.6325
0.0522,0.7768,0.6308
0.0525,0.7758,0.631
0.0525,0.7746,0.6286
0.0498,0.7768,0.6281
0.0481,0.7765,0.6308
0.0515,0.7733,0.6271
0.0481,0.7753,0.6281
0.051,0.776,0.6298
0.0522,0.7758,0.6291
0.051,0.7758,0.6281
0.0483,0.7731,0.6291
0.0476,0.7772,0.6308
0.0471,0.7758,0.631
0.0473,0.7746,0.6335
0.0481,0.7758,0.6342
0.0503,0.7711,0.6372
0.0512,0.7736,0.6352
0.0508,0.7711,0.6376
0.049,0.7706,0.6391
0.0498,0.7706,0.6418
0.0486,0.7728,0.642
0.0498,0.7728,0.6418
0.0493,0.7736,0.6428
0.0512,0.7719,0.6423
0.0522,0.7702,0.6447
0.0505,0.7719,0.6433
0.0522,0.7728,0.6391
0.0512,0.7733,0.6384
0.0495,0.7785,0.6386
0.0512,0.775,0.635
0.052,0.7777,0.6342
0.049,0.7785,0.6328
0.0505,0.7792,0.632
0.0505,0.7816,0.6313
0.049,0.7777,0.6271
0.0486,0.7804,0.6276
0.0483,0.7807,0.6281
0.0478,0.7841,0.6274
0.0505,0.7816,0.6266
0.052,0.7821,0.6274
0.0493,0.7799,0.6283
0.0486,0.7814,0.6269
0.0505,0.7807,0.6298
0.0495,0.7816,0.6288
0.0503,0.7807,0.6291
0.0473,0.7809,0.63
0.0476,0.7819,0.6296
0.0488,0.7753,0.6323
0.0493,0.7748,0.6313
0.0505,0.7755,0.6325
0.0493,0.7785,0.6359
0.049,0.7814,0.6347
0.0503,0.7755,0.6357
0.0486,0.7743,0.6374
0.052,0.7743,0.6398
0.0466,0.7733,0.6391
0.0478,0.7755,0.6418
0.0476,0.7748,0.6403
0.05,0.7741,0.6423
0.051,0.7726,0.643
0.0486,0.7736,0.6408
0.0493,0.7748,0.6391
0.049,0.7763,0.6425
0.0488,0.7728,0.6403
0.051,0.7758,0.6376
0.051,0.7755,0.6372
0.05,0.7755,0.6359
0.0508,0.7753,0.6364
0.0515,0.7765,0.634
0.0508,0.7792,0.6354
0.0476,0.7792,0.6325
0.0468,0.7807,0.6315
0.05,0.7804,0.6325
0.0493,0.7843,0.6323
0.049,0.7824,0.6313
0.0488,0.7816,0.6286
0.0498,0.7838,0.6259
0.051,0.7821,0.6281
0.0517,0.7814,0.6266
0.0461,0.7811,0.6266
0.0471,0.7804,0.6256
0.0483,0.7802,0.6254
0.0498,0.7799,0.6242
0.0495,0.7787,0.6266
0.0481,0.7772,0.6252
0.0493,0.7794,0.6283
0.051,0.777,0.6259
0.051,0.7763,0.6278
0.0498,0.7736,0.6288
0.0517,0.7726,0.6276
0.0512,0.7736,0.6288
0.0505,0.7694,0.6303
0.0503,0.7716,0.6278
0.0481,0.7719,0.6293
0.049,0.7719,0.6318
0.0505,0.7724,0.6379
0.05,0.7697,0.6347
0.0508,0.7692,0.6352
0.0476,0.7731,0.6354
0.0505,0.7748,0.6359
0.0515,0.775,0.6372
0.0517,0.777,0.6369
0.0498,0.7777,0.6354
0.0483,0.777,0.6347
0.0498,0.7777,0.6328
0.0476,0.7792,0.6293
0.0478,0.7785,0.6313
0.0498,0.7792,0.6296
0.0505,0.7797,0.6315
0.0481,0.7814,0.6278
0.0473,0.7811,0.63
0.0495,0.7809,0.6296
0.0498,0.7799,0.6298
0.0493,0.7838,0.6323
0.0495,0.7802,0.6308
0.0471,0.7804,0.6328
0.0488,0.7824,0.63
0.0481,0.7789,0.632
0.0505,0.7768,0.6303
0.0495,0.7804,0.6313
0.0522,0.7772,0.6303
0.0505,0.7763,0.6308
0.0493,0.7724,0.633
0.0515,0.7765,0.6323
0.0505,0.7719,0.6303
0.0505,0.7724,0.6335
0.0486,0.7709,0.6335
0.0495,0.7716,0.6337
0.0466,0.7746,0.6347
0.0488,0.7743,0.6352
0.0476,0.7714,0.6359
0.0476,0.7726,0.6352
0.0466,0.7724,0.6367
0.0505,0.7736,0.6354
0.0486,0.7716,0.6347
0.0473,0.7738,0.6354
0.0466,0.7738,0.6386
0.0488,0.7738,0.6391
0.0466,0.776,0.6352
0.0476,0.7758,0.634
0.0486,0.7748,0.6352
0.0486,0.7772,0.6337
0.0461,0.776,0.633
0.05,0.7785,0.6342
0.0481,0.7748,0.6328
0.0503,0.7792,0.631
0.05,0.7785,0.6313
0.0495,0.7787,0.6293
0.051,0.7804,0.6313
0.0493,0.7816,0.6269
0.0505,0.7799,0.6276
0.0483,0.7841,0.6261
0.0505,0.7826,0.6271
0.0517,0.7851,0.6264
0.0522,0.7831,0.6261
0.0517,0.7836,0.6232
0.0493,0.7846,0.6259
0.0473,0.7829,0.6266
0.0478,0.7848,0.6259
0.0522,0.7819,0.6271
0.0515,0.7846,0.6261
0.0522,0.7814,0.6254
0.0512,0.7794,0.6266
0.0493,0.7809,0.6303
0.0503,0.7797,0.6323
0.0495,0.7777,0.631
0.0495,0.776,0.6313
0.0476,0.7763,0.6325
0.0515,0.7772,0.6345
0.0481,0.777,0.633
0.0493,0.7777,0.6357
0.0495,0.7772,0.6367
0.0508,0.7738,0.6384
0.0478,0.7753,0.6381
0.0466,0.7724,0.6379
0.0461,0.7736,0.6359
0.0476,0.7736,0.6364
0.0439,0.7758,0.6335
0.0456,0.7733,0.6335
0.0437,0.7743,0.6337
0.0459,0.7768,0.631
0.0454,0.778,0.6298
0.0476,0.775,0.6288
0.0459,0.7777,0.6298
0.0471,0.7743,0.6291
0.0486,0.7763,0.6313
0.0486,0.7738,0.6303
0.0468,0.7755,0.633
0.049,0.7765,0.6305
0.05,0.7775,0.6291
0.0498,0.7763,0.6286
0.0505,0.7758,0.6308
0.0534,0.7775,0.6303
0.0525,0.7765,0.6286
0.0544,0.7777,0.6249
0.0522,0.7775,0.623
0.0539,0.778,0.6252
0.0554,0.7809,0.6227
0.0544,0.7782,0.6222
0.0539,0.7811,0.6232
0.052,0.7836,0.6261
0.0527,0.7843,0.6249
0.0522,0.7821,0.6296
0.0559,0.7829,0.6305
0.0552,0.7826,0.631
0.0512,0.7814,0.6354
0.0512,0.7777,0.6367
0.0522,0.777,0.6372
0.0532,0.7785,0.6372
0.05,0.7772,0.6403
0.0478,0.775,0.6384
0.0486,0.776,0.6381
0.051,0.7746,0.6362
0.0454,0.7738,0.6347
0.0476,0.7719,0.6352
0.0468,0.7728,0.6332
0.0476,0.7743,0.6359
0.0473,0.775,0.631
0.0478,0.7702,0.6318
0.0471,0.7706,0.6305
0.0478,0.7711,0.6335
0.0478,0.7711,0.6303
0.0471,0.7748,0.6286
0.0473,0.7746,0.6266
0.0456,0.7743,0.6305
0.0468,0.7743,0.6286
0.0454,0.7753,0.6256
0.0468,0.7765,0.6232
0.0493,0.7789,0.623
0.0478,0.7816,0.6191
0.0473,0.7826,0.6195
0.0488,0.7829,0.621
0.0539,0.7846,0.6212
0.0554,0.7814,0.6217
0.0532,0.7858,0.623
0.0512,0.7873,0.6222
0.0476,0.7851,0.6237
0.0486,0.7836,0.6225
0.0508,0.7865,0.6261
0.0544,0.7919,0.6249
0.0522,0.787,0.6283
0.0547,0.7855,0.6313
0.0547,0.7851,0.6352
0.0544,0.7855,0.6354
0.0542,0.7841,0.6359
0.0566,0.7814,0.6398
0.0569,0.7824,0.6415
0.0588,0.7819,0.6428
0.0576,0.7787,0.6418
0.0517,0.777,0.6406
0.0539,0.7746,0.6411
0.0547,0.7721,0.6411
0.0539,0.7694,0.6413
0.0527,0.7699,0.6437
0.0525,0.7697,0.6435
0.0503,0.7699,0.6435
0.0508,0.7667,0.642
0.0481,0.7711,0.6384
0.0486,0.7672,0.6359
0.0473,0.7709,0.6345
0.0473,0.7733,0.633
0.0476,0.7741,0.6337
0.0483,0.7741,0.6283
0.0471,0.7741,0.6276
0.0466,0.7753,0.6261
0.0461,0.7765,0.6244
0.0464,0.7753,0.6239
0.0442,0.7758,0.6237
0.0425,0.775,0.6208
0.0449,0.7763,0.6205
0.0427,0.7763,0.6215
0.0442,0.7792,0.62
0.0461,0.7787,0.6205
0.0444,0.778,0.6237
0.0473,0.7807,0.6244
0.0483,0.7804,0.6264
0.0473,0.7816,0.6264
0.0478,0.7843,0.6264
0.0483,0.7777,0.631
0.049,0.7824,0.6328
0.0503,0.7794,0.6323
0.0505,0.7804,0.634
0.0532,0.7768,0.635
0.0503,0.7765,0.6364
0.0515,0.7763,0.6374
0.0508,0.7772,0.6393
0.0515,0.7768,0.6398
0.0503,0.7726,0.6398
0.0512,0.7746,0.6389
0.0537,0.7709,0.6423
0.0527,0.7721,0.6401
0.0486,0.7731,0.6401
0.0493,0.7743,0.6386
0.051,0.7719,0.6354
0.0488,0.7733,0.6354
0.0503,0.7731,0.6354
0.0476,0.7733,0.6354
0.0505,0.7753,0.6357
0.049,0.7755,0.6318
0.0488,0.7765,0.631
0.0476,0.7772,0.6305
0.0468,0.7775,0.6323
0.0503,0.7755,0.6303
0.0505,0.7775,0.631
0.0493,0.7782,0.6283
0.0478,0.7802,0.6271
0.0476,0.7814,0.6242
0.0444,0.7824,0.6234
0.0468,0.7848,0.6212
0.0449,0.7792,0.6247
0.0483,0.7819,0.6266
0.0486,0.7794,0.6283
0.0483,0.7824,0.6281
0.049,0.7785,0.6283
0.0527,0.7797,0.632
0.0505,0.7799,0.6335
0.0525,0.7809,0.6318
0.0522,0.7802,0.6357
0.051,0.7765,0.6352
0.0478,0.7794,0.6389
0.0532,0.7777,0.6379
0.049,0.7789,0.6398
0.0517,0.7797,0.6381
0.0517,0.7787,0.6367
0.0522,0.7755,0.6354
0.0527,0.775,0.6337
0.0493,0.7743,0.6332
0.0505,0.7748,0.633
0.0473,0.7794,0.6323
0.0508,0.777,0.6328
0.0512,0.7741,0.6328
0.0508,0.7731,0.633
0.0505,0.7792,0.6305
0.0515,0.7802,0.6274
0.0517,0.7789,0.6244
0.0508,0.778,0.6261
0.0495,0.777,0.6254
0.0478,0.7797,0.6234
0.0512,0.7821,0.6252
0.0476,0.7816,0.6232
0.0486,0.7789,0.6247
0.0464,0.7809,0.6261
0.0449,0.7797,0.6234
0.0481,0.7831,0.6249
0.049,0.7814,0.6276
0.0495,0.7829,0.6298
0.0527,0.7807,0.6298
0.0525,0.7807,0.631
0.0498,0.778,0.6281
0.0495,0.7811,0.6315
0.0503,0.7814,0.6305
0.052,0.7789,0.632
0.0488,0.7794,0.6303
0.0505,0.7753,0.63
0.05,0.7768,0.6313
0.051,0.7789,0.6298
0.0539,0.7789,0.63
0.0527,0.7775,0.6296
0.0534,0.7787,0.6335
0.0503,0.7799,0.6296
0.051,0.7799,0.6305
0.0508,0.7768,0.6325
0.0522,0.7763,0.6269
0.053,0.7763,0.6276
0.0542,0.7741,0.6291
0.0547,0.7748,0.63
0.0522,0.7719,0.6278
0.0552,0.7733,0.6296
0.0537,0.7711,0.6303
0.0532,0.7714,0.6291
0.05,0.7709,0.6303
0.0517,0.7716,0.6305
0.0495,0.7733,0.6337
0.0505,0.7721,0.6328
0.049,0.7733,0.6359
0.0471,0.7748,0.6364
0.0493,0.776,0.6381
0.0515,0.7748,0.6384
0.0478,0.7775,0.6369
0.0495,0.7733,0.6352
0.049,0.7789,0.6376
0.0505,0.7789,0.6386
0.0486,0.7785,0.6379
0.0488,0.7789,0.6369
0.0478,0.7794,0.6374
0.0478,0.7802,0.6396
0.049,0.7804,0.6376
0.0503,0.7797,0.6386
0.0481,0.7792,0.6379
0.049,0.7807,0.6359
0.0468,0.7807,0.6357
0.0451,0.7814,0.6359
0.05,0.7797,0.6342
0.05,0.777,0.6315
0.0476,0.7789,0.6315
0.0473,0.7768,0.6323
0.0481,0.7777,0.6298
0.0517,0.777,0.6308
0.052,0.777,0.633
0.0508,0.776,0.6335
0.0488,0.7772,0.6315
0.0459,0.7755,0.6286
0.0486,0.7738,0.6305
0.052,0.7731,0.6303
0.0476,0.7726,0.6283
0.0488,0.7714,0.6318
0.052,0.7738,0.632
0.0488,0.7709,0.6342
0.049,0.7726,0.6332
0.0473,0.7721,0.6313
0.0503,0.7709,0.6332
0.0515,0.7697,0.634
0.05,0.7714,0.6332
0.049,0.7687,0.6332
0.0468,0.7714,0.6335
0.0471,0.7733,0.6347
0.0505,0.7702,0.6379
0.0498,0.7721,0.635
0.0525,0.7733,0.6359
0.051,0.7736,0.6376
0.0534,0.7736,0.6369
0.0539,0.7748,0.6367
0.0493,0.7758,0.6393
0.0503,0.7763,0.6393
0.049,0.778,0.6369
0.051,0.7792,0.634
0.0503,0.7782,0.6354
0.05,0.7799,0.6318
0.0498,0.7809,0.6308
0.0498,0.7833,0.632
0.0512,0.7829,0.6308
0.0478,0.7824,0.631
0.05,0.7809,0.6274
0.0481,0.7814,0.6271
0.049,0.7841,0.6261
0.0466,0.7843,0.6281
0.0495,0.7848,0.6286
0.0508,0.7853,0.6298
0.0483,0.7841,0.6303
0.0476,0.7819,0.6288
0.0505,0.7804,0.6315
0.0483,0.7802,0.632
0.0522,0.7816,0.6325
0.0525,0.7789,0.6352
0.0527,0.7789,0.6352
0.052,0.7789,0.6352
0.0495,0.7794,0.6362
0.0486,0.777,0.6367
0.0498,0.7768,0.6367
0.0461,0.7743,0.6364
0.0512,0.7785,0.6372
0.051,0.7726,0.6367
0.0517,0.7726,0.6369
0.0512,0.7711,0.6391
0.0503,0.7765,0.6374
0.0486,0.7765,0.6342
0.051,0.7719,0.6391
0.0532,0.7741,0.6369
0.0517,0.7741,0.6389
0.0505,0.7746,0.6384
0.0505,0.7746,0.6364
0.0503,0.7743,0.6381
0.0512,0.7736,0.6374
0.0512,0.7782,0.6352
0.0495,0.7785,0.6357
0.051,0.7772,0.6359
0.0515,0.7775,0.6342
0.051,0.776,0.6315
0.0505,0.7738,0.6337
0.0522,0.7755,0.6325
0.0534,0.775,0.6332
0.0537,0.7724,0.6298
0.0508,0.7689,0.6328
0.0537,0.7709,0.6342
0.0539,0.7724,0.6354
0.0522,0.7689,0.6335
0.0522,0.7692,0.6352
0.051,0.7719,0.6315
0.0539,0.7724,0.635
0.0539,0.7746,0.633
0.0544,0.7743,0.632
0.0527,0.7731,0.6271
0.0512,0.7738,0.6252
0.0532,0.7741,0.6256
0.0522,0.7738,0.6283
0.0515,0.7753,0.6276
0.051,0.776,0.63
0.0495,0.777,0.6323
0.049,0.7777,0.632
0.0532,0.7785,0.6347
0.0515,0.7772,0.6386
0.0532,0.7775,0.6396
0.0517,0.7799,0.6391
0.0527,0.7782,0.6447
0.0527,0.7768,0.6442
0.0537,0.7797,0.6442
0.0561,0.7758,0.6393
0.0547,0.7777,0.6415
0.0517,0.778,0.6384
0.0539,0.7755,0.6391
0.0539,0.7743,0.6364
0.0559,0.7792,0.6354
0.053,0.777,0.6323
0.0544,0.776,0.6313
0.0552,0.7746,0.6325
0.0586,0.7721,0.6345
0.0588,0.7768,0.6335
0.0566,0.7736,0.6342
0.0564,0.7709,0.6345
0.0559,0.7702,0.6313
0.0549,0.7724,0.6298
0.0527,0.7709,0.6305
0.0537,0.7741,0.6278
0.0542,0.7721,0.6281
0.0534,0.7724,0.6269
0.0505,0.7665,0.6264
0.0505,0.7709,0.6249
0.0527,0.7721,0.6249
0.0527,0.7716,0.6237
0.0503,0.7697,0.6283
0.0505,0.7702,0.631
0.0498,0.7748,0.6286
0.0537,0.7716,0.6305
0.0512,0.7687,0.633
0.0481,0.7714,0.6391
0.0505,0.7726,0.6376
0.0505,0.7743,0.6398
0.0493,0.7743,0.6403
0.0478,0.7716,0.644
0.0512,0.7753,0.644
0.0534,0.7768,0.6455
0.0488,0.7814,0.6433
0.0512,0.777,0.6435
0.0515,0.7797,0.6445
0.0542,0.7821,0.6467
0.0573,0.7809,0.6484
0.0547,0.7816,0.6528
0.0547,0.7826,0.6474
0.051,0.7802,0.6467
0.0517,0.7804,0.6489
0.0498,0.7809,0.6428
0.0493,0.7777,0.6401
0.0478,0.7797,0.6376
0.0478,0.7777,0.6396
0.0483,0.777,0.6384
0.0522,0.7797,0.6337
0.0503,0.7794,0.6269
0.0505,0.7775,0.6227
0.0505,0.777,0.6266
0.0515,0.7785,0.6278
0.0478,0.7782,0.6276
0.0468,0.778,0.6266
0.0454,0.7782,0.6261
0.0459,0.7785,0.6276
0.0447,0.7777,0.6281
0.0447,0.7741,0.6278
0.0459,0.777,0.6264
0.0459,0.7736,0.6276
0.0464,0.7743,0.631
0.0425,0.7719,0.6315
0.0437,0.7736,0.6335
0.0442,0.7724,0.6332
0.0464,0.7709,0.6352
0.0429,0.7694,0.6347
0.0451,0.7741,0.6335
0.0417,0.7702,0.6364
