gFx,gFy,gFz
-0.034,0.9627,0.2685
-0.0316,0.9602,0.2675
-0.0357,0.961,0.2692
-0.0382,0.9632,0.2675
-0.0372,0.9607,0.27
-0.0316,0.9622,0.2692
-0.0345,0.9651,0.2719
-0.035,0.9637,0.2692
-0.0353,0.9649,0.2697
-0.0355,0.9617,0.27
-0.0353,0.9627,0.2712
-0.0338,0.9627,0.2731
-0.037,0.9612,0.2704
-0.0328,0.9617,0.27
-0.0343,0.962,0.2702
-0.0362,0.9639,0.2709
-0.0365,0.9651,0.2719
-0.0355,0.96,0.2734
-0.0355,0.9639,0.2739
-0.034,0.9649,0.2775
-0.0357,0.9634,0.2734
-0.0365,0.9676,0.2756
-0.0335,0.9673,0.2746
-0.0355,0.9649,0.2751
-0.0355,0.9641,0.2746
-0.0353,0.9663,0.2756
-0.036,0.9654,0.2736
-0.0355,0.9651,0.2726
-0.0348,0.9663,0.2741
-0.0331,0.9668,0.2736
-0.0348,0.9637,0.2704
-0.0318,0.9632,0.27
-0.035,0.9627,0.2726
-0.037,0.9615,0.2724
-0.0353,0.9649,0.2712
-0.036,0.9634,0.2695
-0.0372,0.9644,0.2707
-0.0345,0.9634,0.2717
-0.036,0.9678,0.2719
-0.0365,0.9654,0.2709
-0.036,0.9651,0.2714
-0.0348,0.9617,0.2697
-0.0355,0.9649,0.2707
-0.037,0.9607,0.2719
-0.0377,0.9629,0.2687
-0.0367,0.9651,0.2719
-0.0365,0.9627,0.2702
-0.0379,0.9632,0.2685
-0.0416,0.9629,0.2687
-0.0421,0.9644,0.2707
-0.0399,0.9649,0.269
-0.0404,0.9639,0.2717
-0.0404,0.9629,0.2746
-0.0387,0.9634,0.2714
-0.0396,0.9644,0.2704
-0.0382,0.9644,0.2719
-0.0399,0.9646,0.2724
-0.0396,0.9659,0.2744
-0.0411,0.9639,0.2714
-0.0392,0.9634,0.2736
-0.0382,0.9617,0.2741
-0.0384,0.9605,0.2734
-0.0382,0.9651,0.2751
-0.0384,0.9663,0.2744
-0.035,0.9654,0.2719
-0.036,0.9607,0.2724
-0.0384,0.9595,0.2704
-0.0362,0.961,0.2712
-0.0374,0.9654,0.2731
-0.0384,0.9615,0.2714
-0.034,0.9607,0.2724
-0.037,0.9637,0.2709
-0.0331,0.9568,0.2719
-0.0382,0.9578,0.2714
-0.0362,0.9624,0.2712
-0.036,0.962,0.2702
-0.0348,0.9602,0.2724
-0.0367,0.962,0.2704
-0.0379,0.9668,0.2736
-0.037,0.9649,0.2724
-0.0399,0.9659,0.2707
-0.0384,0.9656,0.2704
-0.0387,0.9622,0.2714
-0.037,0.9622,0.2726
-0.0382,0.9649,0.2719
-0.0384,0.9671,0.2719
-0.0392,0.9634,0.2722
-0.0377,0.9656,0.2714
-0.0374,0.9654,0.2719
-0.0372,0.9639,0.2724
-0.0367,0.9668,0.2741
-0.0372,0.9671,0.2724
-0.0387,0.9661,0.2736
-0.0374,0.9641,0.2719
-0.0379,0.9654,0.2744
-0.035,0.9668,0.2729
-0.034,0.9656,0.2729
-0.037,0.962,0.2726
-0.0382,0.9668,0.2707
-0.0401,0.9659,0.2687
-0.037,0.9688,0.269
-0.0377,0.9659,0.2702
-0.0372,0.9661,0.2665
-0.0372,0.9673,0.268
-0.0348,0.9646,0.2643
-0.0365,0.9644,0.2663
-0.0372,0.9634,0.266
-0.0396,0.9634,0.2634
-0.0372,0.9624,0.2646
-0.035,0.9641,0.2653
-0.0326,0.962,0.2656
-0.036,0.9651,0.2648
-0.0365,0.9595,0.2651
-0.035,0.9632,0.2658
-0.034,0.9641,0.2643
-0.0301,0.9668,0.2646
-0.0333,0.9659,0.2636
-0.037,0.9632,0.2658
-0.0353,0.962,0.2646
-0.0345,0.9634,0.2636
-0.0331,0.9593,0.2646
-0.0343,0.9612,0.2639
-0.0313,0.9602,0.2665
-0.036,0.9607,0.2678
-0.0372,0.9612,0.268
-0.0338,0.9595,0.2685
-0.0357,0.9602,0.269
-0.0353,0.959,0.2707
-0.0323,0.9598,0.2729
-0.0355,0.9595,0.2707
-0.0331,0.962,0.2741
-0.0333,0.9624,0.2763
-0.0338,0.9615,0.2748
-0.0384,0.9612,0.2756
-0.0362,0.96,0.2775
-0.0404,0.9627,0.2765
-0.0387,0.9627,0.2787
-0.0343,0.9656,0.2783
-0.0353,0.9612,0.2792
-0.0355,0.9629,0.28
-0.0392,0.961,0.2795
-0.0353,0.9656,0.2775
-0.0348,0.9644,0.2751
-0.0372,0.9622,0.2773
-0.0355,0.961,0.2763
-0.0372,0.962,0.2731
-0.0355,0.9627,0.2739
-0.0362,0.9612,0.2714
-0.0362,0.9624,0.2704
-0.037,0.9612,0.2685
-0.0392,0.9649,0.27
-0.0367,0.9641,0.2697
-0.0353,0.9629,0.2695
-0.0365,0.9649,0.2697
-0.037,0.9634,0.2714
-0.0372,0.9602,0.2687
-0.0377,0.9627,0.2687
-0.0353,0.9632,0.2707
-0.0367,0.962,0.2663
-0.0377,0.9617,0.2673
-0.0377,0.9615,0.269
-0.0365,0.962,0.2682
-0.037,0.9617,0.268
-0.0367,0.9617,0.266
-0.0379,0.9663,0.2678
-0.0345,0.9622,0.268
-0.0331,0.9634,0.2697
-0.0367,0.9632,0.269
-0.034,0.9676,0.2685
-0.0353,0.9641,0.2709
-0.034,0.9654,0.2704
-0.0338,0.9649,0.2709
-0.0372,0.9649,0.2726
-0.0333,0.9668,0.2746
-0.0367,0.9637,0.2775
-0.0355,0.9663,0.2778
-0.0338,0.9627,0.2775
-0.0343,0.9656,0.2773
-0.0343,0.9629,0.2809
-0.0367,0.9637,0.279
-0.0377,0.9641,0.2802
-0.0377,0.9649,0.2805
-0.0362,0.9641,0.2787
-0.0379,0.9639,0.278
-0.0367,0.9644,0.277
-0.0338,0.9644,0.2756
-0.0326,0.9649,0.2751
-0.0326,0.969,0.2763
-0.0326,0.9673,0.2748
-0.035,0.9681,0.2736
-0.0311,0.9632,0.2746
-0.0343,0.9649,0.2731
-0.037,0.9649,0.2739
-0.037,0.9644,0.2717
-0.0377,0.9639,0.2707
-0.0355,0.9627,0.2697
-0.0389,0.9627,0.268
-0.0372,0.9639,0.2678
-0.037,0.9639,0.2695
-0.0394,0.9637,0.2685
-0.0387,0.9659,0.2668
-0.0382,0.9646,0.2673
-0.0377,0.9637,0.2687
-0.0343,0.9673,0.2678
-0.034,0.9644,0.2673
-0.0362,0.9639,0.2668
-0.0331,0.9607,0.2675
-0.0345,0.9637,0.2643
-0.034,0.9634,0.2626
-0.0331,0.9641,0.2651
-0.0328,0.958,0.2648
-0.0338,0.9617,0.2639
-0.0333,0.9588,0.2668
-0.0331,0.9615,0.2675
-0.0328,0.9585,0.268
-0.0333,0.9595,0.2707
-0.0362,0.9617,0.2729
-0.0365,0.9605,0.2753
-0.0357,0.9595,0.2722
-0.0357,0.9651,0.2748
-0.0311,0.9646,0.2746
-0.035,0.9632,0.2744
-0.0355,0.9624,0.2758
-0.0345,0.9634,0.2761
-0.0345,0.9629,0.2756
-0.034,0.9634,0.2768
-0.0321,0.9654,0.2761
-0.0328,0.9644,0.2761
-0.0326,0.9651,0.2765
-0.0326,0.9654,0.2739
-0.0321,0.9639,0.2751
-0.034,0.9644,0.2746
-0.0343,0.9666,0.2746
-0.0328,0.9666,0.2731
-0.0333,0.9656,0.2748
-0.0387,0.9681,0.2746
-0.0372,0.9683,0.2724
-0.0362,0.9668,0.2707
-0.0345,0.9661,0.2739
-0.0384,0.9673,0.2729
-0.0357,0.9663,0.2736
-0.036,0.9656,0.2758
-0.0353,0.9666,0.2748
-0.0353,0.9681,0.2724
-0.0357,0.9666,0.2702
-0.0357,0.9646,0.2682
-0.0333,0.9656,0.2697
-0.0313,0.9668,0.2675
-0.0328,0.9671,0.2673
-0.0296,0.9712,0.2651
-0.0323,0.9695,0.2651
-0.0321,0.9651,0.2629
-0.0318,0.9637,0.2621
-0.0318,0.9632,0.2624
-0.0328,0.9681,0.2624
-0.0333,0.9715,0.266
-0.0345,0.97,0.2651
-0.0331,0.9688,0.2656
-0.0316,0.9678,0.2643
-0.0318,0.9663,0.2629
-0.0345,0.9629,0.2624
-0.0309,0.9637,0.2643
-0.0328,0.9641,0.2648
-0.0331,0.9644,0.2634
-0.0321,0.9659,0.2668
-0.0331,0.9622,0.2656
-0.034,0.9602,0.2648
-0.0309,0.9605,0.2631
-0.0321,0.961,0.2646
-0.0343,0.9563,0.2658
-0.0326,0.9595,0.2656
-0.0333,0.9605,0.267
-0.0362,0.961,0.267
-0.0362,0.9605,0.2656
-0.036,0.9615,0.2665
-0.0338,0.9644,0.2668
-0.0306,0.9639,0.2648
-0.0321,0.9634,0.2678
-0.0357,0.9639,0.2692
-0.0355,0.9659,0.2707
-0.0382,0.9629,0.2707
-0.0355,0.961,0.2695
-0.0353,0.9615,0.27
-0.0333,0.9617,0.269
-0.0355,0.962,0.268
-0.0353,0.962,0.2678
-0.0321,0.9632,0.2687
-0.0355,0.9646,0.2663
-0.0335,0.9629,0.2663
-0.0348,0.9637,0.2675
-0.0328,0.9666,0.2675
-0.0326,0.9624,0.2656
-0.0326,0.961,0.2665
-0.035,0.9593,0.266
-0.0335,0.9639,0.266
-0.0328,0.9624,0.2675
-0.035,0.9627,0.2668
-0.0348,0.9646,0.2692
-0.0357,0.9624,0.2709
-0.0382,0.9661,0.2685
-0.0333,0.9651,0.2697
-0.0343,0.9644,0.2714
-0.0313,0.9639,0.2692
-0.0357,0.9624,0.2702
-0.0335,0.9651,0.27
-0.0343,0.9663,0.2685
-0.0331,0.9654,0.2692
-0.0362,0.9639,0.2675
-0.0362,0.9617,0.2648
-0.0365,0.9617,0.268
-0.0335,0.9644,0.2675
-0.0345,0.962,0.269
-0.035,0.9627,0.2704
-0.0374,0.9644,0.2702
-0.0357,0.9663,0.2712
-0.0348,0.962,0.2687
-0.0357,0.962,0.2707
-0.037,0.9649,0.2702
-0.0318,0.9627,0.2704
-0.034,0.9624,0.2707
-0.0335,0.9632,0.269
-0.0365,0.9644,0.27
-0.0343,0.961,0.27
-0.0355,0.9605,0.27
-0.0367,0.9615,0.2673
-0.0353,0.9622,0.268
-0.036,0.9627,0.267
-0.037,0.9656,0.2685
-0.034,0.9646,0.2668
-0.0374,0.9656,0.267
-0.0335,0.9632,0.2658
-0.0321,0.9688,0.2665
-0.0338,0.9685,0.2658
-0.0331,0.9663,0.2641
-0.0343,0.9649,0.2643
-0.0333,0.9624,0.2658
-0.0304,0.9649,0.2631
-0.035,0.9654,0.2658
-0.0362,0.9641,0.2653
-0.0343,0.9661,0.2658
-0.0345,0.9651,0.2641
-0.0326,0.9644,0.2639
-0.0343,0.9644,0.2626
-0.0345,0.9646,0.2651
-0.0304,0.9671,0.2663
-0.0343,0.9678,0.2653
-0.0365,0.9646,0.2663
-0.0355,0.9659,0.2651
-0.035,0.9646,0.2663
-0.034,0.9671,0.2653
-0.0348,0.9651,0.2665
-0.0321,0.9644,0.266
-0.0338,0.9661,0.2658
-0.0345,0.9673,0.2687
-0.0367,0.9671,0.2648
-0.0362,0.9685,0.2648
-0.036,0.9683,0.2653
-0.0355,0.9676,0.2653
-0.0365,0.9663,0.2643
-0.036,0.9656,0.266
-0.034,0.9654,0.2663
-0.0389,0.9666,0.2653
-0.036,0.9629,0.2673
-0.0392,0.9661,0.2665
-0.0384,0.9661,0.2668
-0.0355,0.9659,0.2663
-0.0362,0.9668,0.2678
-0.0343,0.9663,0.268
-0.0328,0.9661,0.2673
-0.0379,0.9673,0.266
-0.0374,0.9654,0.2653
-0.0399,0.9656,0.2641
-0.0357,0.9634,0.2636
-0.0357,0.9663,0.2656
-0.0348,0.9639,0.266
-0.0348,0.9673,0.2641
-0.0335,0.9666,0.2619
-0.0309,0.9654,0.2626
-0.0357,0.9637,0.2619
-0.0321,0.9656,0.2634
-0.0328,0.9651,0.2619
-0.0372,0.9651,0.2602
-0.0367,0.9659,0.2604
-0.0343,0.9673,0.2617
-0.0357,0.9641,0.2624
-0.0321,0.9661,0.2609
-0.034,0.9646,0.2609
-0.036,0.9654,0.2626
-0.0343,0.9668,0.2604
-0.0367,0.9688,0.2617
-0.037,0.9663,0.2592
-0.035,0.9644,0.2602
-0.0338,0.9671,0.2573
-0.0301,0.9654,0.2577
-0.0335,0.9622,0.2609
-0.0343,0.9651,0.2617
-0.0321,0.9634,0.2621
-0.0309,0.9651,0.2612
-0.0313,0.9673,0.2617
-0.0311,0.9656,0.2631
-0.0335,0.9627,0.2643
-0.0355,0.9661,0.2656
-0.0382,0.9646,0.2668
-0.0379,0.9654,0.2707
-0.0399,0.9656,0.27
-0.0401,0.9644,0.2709
-0.0355,0.9629,0.2709
-0.037,0.9661,0.2709
-0.0377,0.9617,0.2712
-0.0362,0.9644,0.2719
-0.0379,0.9668,0.2722
-0.0392,0.9688,0.27
-0.0355,0.9712,0.269
-0.035,0.9666,0.2707
-0.0355,0.9639,0.2695
-0.034,0.9654,0.2682
-0.036,0.9654,0.2678
-0.0331,0.9644,0.2651
-0.0326,0.9666,0.2675
-0.0333,0.9632,0.269
-0.037,0.9605,0.2744
-0.0365,0.9651,0.2719
-0.036,0.9622,0.2741
-0.0382,0.9644,0.2724
-0.0372,0.9663,0.2697
-0.0379,0.9656,0.2687
-0.0377,0.9688,0.2673
-0.0394,0.9693,0.266
-0.0396,0.9693,0.2653
-0.0387,0.9673,0.2675
-0.035,0.9663,0.2648
-0.0374,0.9659,0.2653
-0.0355,0.9649,0.2658
-0.034,0.9673,0.2621
-0.0323,0.9605,0.2617
-0.0367,0.9622,0.2599
-0.0384,0.9588,0.2614
-0.0372,0.9612,0.259
-0.037,0.9598,0.258
-0.037,0.962,0.259
-0.0362,0.962,0.2573
-0.035,0.9627,0.2573
-0.034,0.9632,0.2597
-0.036,0.9585,0.259
-0.0377,0.9585,0.258
-0.0384,0.9615,0.259
-0.0357,0.9624,0.2585
-0.0372,0.9632,0.2597
-0.0389,0.9646,0.2617
-0.0372,0.9656,0.2609
-0.0374,0.9627,0.2614
-0.0335,0.9661,0.2609
-0.0333,0.9649,0.2612
-0.0379,0.9641,0.2626
-0.0382,0.9659,0.2636
-0.0367,0.9654,0.2634
-0.0365,0.9634,0.2648
-0.0379,0.9659,0.2651
-0.0355,0.9651,0.2624
-0.0328,0.9661,0.2619
-0.0323,0.9641,0.2646
-0.034,0.9632,0.2668
-0.0389,0.9646,0.2653
-0.0353,0.9659,0.267
-0.0345,0.9671,0.267
-0.0355,0.9661,0.2646
-0.0365,0.9678,0.2648
-0.0362,0.9688,0.2636
-0.034,0.9656,0.2636
-0.0357,0.9678,0.2658
-0.0362,0.9666,0.2651
-0.0377,0.9678,0.2639
-0.0348,0.9671,0.2648
-0.0348,0.9649,0.2631
-0.0374,0.9654,0.2629
-0.0382,0.9703,0.2607
-0.0377,0.9678,0.2636
-0.0399,0.9663,0.2621
-0.0353,0.9681,0.2592
-0.0377,0.97,0.2582
-0.0377,0.9676,0.2577
-0.0362,0.9671,0.2587
-0.0374,0.9683,0.2575
-0.0384,0.9639,0.2558
-0.0379,0.9668,0.2558
-0.0382,0.9644,0.257
-0.0362,0.9661,0.2553
-0.0379,0.9654,0.2595
-0.036,0.9668,0.2599
-0.0362,0.9683,0.2587
-0.0372,0.9646,0.2592
-0.0365,0.9659,0.2624
-0.0394,0.9646,0.2599
-0.037,0.9639,0.2599
-0.0353,0.97,0.2619
-0.0348,0.9676,0.2607
-0.0345,0.9634,0.2639
-0.0365,0.9666,0.2663
-0.0353,0.9661,0.2648
-0.0362,0.9654,0.268
-0.036,0.9644,0.2678
-0.0331,0.9641,0.2668
-0.0348,0.9646,0.2656
-0.0343,0.9641,0.2631
-0.036,0.9666,0.2624
-0.0362,0.9649,0.2639
-0.0331,0.9646,0.2626
-0.0362,0.962,0.2631
-0.0343,0.9617,0.2626
-0.0365,0.9622,0.2629
-0.0348,0.9605,0.2609
-0.037,0.9634,0.2597
-0.034,0.9605,0.2604
-0.0345,0.9617,0.2614
-0.0338,0.962,0.2575
-0.0367,0.9629,0.2595
-0.0365,0.9649,0.2595
-0.0355,0.9668,0.2599
-0.0362,0.9673,0.2585
-0.0345,0.9678,0.257
-0.0353,0.9688,0.2573
-0.0357,0.9705,0.2568
-0.0365,0.9698,0.2573
-0.0353,0.9673,0.2555
-0.0353,0.9666,0.2558
-0.0367,0.9685,0.2577
-0.0362,0.9703,0.2555
-0.0357,0.971,0.256
-0.0367,0.9651,0.2534
-0.0343,0.9698,0.2553
-0.0372,0.9671,0.2543
-0.0372,0.9688,0.2521
-0.0379,0.9676,0.2534
-0.0357,0.9683,0.2553
-0.0353,0.9703,0.2553
-0.0348,0.9703,0.2575
-0.0357,0.9668,0.2573
-0.035,0.9683,0.2558
-0.0345,0.9695,0.2548
-0.0335,0.9712,0.2551
-0.0345,0.9695,0.2538
-0.034,0.969,0.2524
-0.0355,0.9676,0.2546
-0.0299,0.9693,0.256
-0.0309,0.9683,0.2551
-0.0318,0.9676,0.2548
-0.0333,0.9654,0.257
-0.0345,0.9661,0.2585
-0.0353,0.9683,0.2582
-0.034,0.9663,0.258
-0.0345,0.969,0.2573
-0.037,0.9683,0.2543
-0.0335,0.9681,0.2543
-0.0353,0.9676,0.2555
-0.034,0.9703,0.2541
-0.0353,0.972,0.2546
-0.036,0.9717,0.2555
-0.0367,0.9705,0.2551
-0.0362,0.9705,0.2546
-0.0379,0.9717,0.2575
-0.0362,0.9695,0.257
-0.0362,0.9707,0.2558
-0.0399,0.969,0.2555
-0.0431,0.971,0.2565
-0.0396,0.9715,0.2577
-0.0374,0.9676,0.2575
-0.0401,0.9703,0.2573
-0.0399,0.9693,0.2577
-0.0431,0.9744,0.2558
-0.0428,0.9717,0.2577
-0.0423,0.9678,0.2577
-0.0409,0.9678,0.2592
-0.0382,0.9663,0.2609
-0.0372,0.9681,0.2607
-0.0377,0.969,0.2607
-0.0379,0.9651,0.2607
-0.036,0.9622,0.2585
-0.0345,0.9612,0.2604
-0.0379,0.9607,0.2626
-0.0365,0.9617,0.2614
-0.0377,0.9612,0.2612
-0.0348,0.9617,0.2612
-0.036,0.9634,0.2634
-0.0357,0.96,0.2639
-0.035,0.9585,0.2636
-0.0374,0.9593,0.2629
-0.0365,0.9607,0.2636
-0.0355,0.9622,0.2609
-0.0362,0.96,0.2614
-0.0333,0.9617,0.2631
-0.0345,0.9632,0.2629
-0.0382,0.9622,0.2617
-0.0382,0.962,0.2602
-0.0328,0.9607,0.2582
-0.0316,0.9637,0.2592
-0.036,0.9605,0.2612
-0.0372,0.9639,0.2587
-0.0355,0.9649,0.2582
-0.0326,0.9659,0.2582
-0.0367,0.9678,0.2573
-0.0365,0.9661,0.2582
-0.034,0.9673,0.256
-0.0343,0.9663,0.2568
-0.035,0.9668,0.2531
-0.0348,0.9678,0.2543
-0.0348,0.9661,0.2563
-0.036,0.9698,0.2582
-0.0338,0.9737,0.2595
-0.0348,0.9705,0.2592
-0.035,0.9693,0.2568
-0.0353,0.9698,0.2587
-0.0374,0.9685,0.2582
-0.0362,0.9707,0.2595
-0.0345,0.9681,0.2595
-0.0345,0.9685,0.2585
-0.035,0.9681,0.2577
-0.0323,0.9685,0.259
-0.0367,0.9688,0.2587
-0.0338,0.9673,0.2573
-0.0333,0.9693,0.2587
-0.035,0.9649,0.259
-0.0355,0.9683,0.2558
-0.0357,0.9693,0.2577
-0.035,0.9688,0.257
-0.0338,0.9668,0.2587
-0.036,0.9683,0.2587
-0.037,0.9676,0.259
-0.037,0.9707,0.2573
-0.036,0.9666,0.2575
-0.0362,0.9641,0.2573
-0.0382,0.97,0.2604
-0.0377,0.9676,0.2563
-0.0377,0.9646,0.2563
-0.0355,0.9678,0.2558
-0.0362,0.9641,0.2575
-0.036,0.9659,0.2568
-0.035,0.9666,0.2548
-0.0365,0.9678,0.2553
-0.0333,0.9678,0.2565
-0.0335,0.9651,0.2568
-0.0335,0.9666,0.2555
-0.0323,0.9649,0.2558
-0.0355,0.9656,0.2541
-0.0313,0.9649,0.2541
-0.037,0.9666,0.2534
-0.0365,0.9673,0.2551
-0.0345,0.9646,0.2551
-0.0348,0.9656,0.2546
-0.0323,0.9661,0.256
-0.0328,0.9646,0.256
-0.0338,0.9651,0.2568
-0.0316,0.9629,0.2553
-0.0331,0.9676,0.256
-0.0343,0.97,0.2551
-0.0348,0.9668,0.256
-0.0328,0.9705,0.2597
-0.034,0.9649,0.2546
-0.037,0.969,0.2565
-0.0353,0.9668,0.2573
-0.0333,0.9668,0.2582
-0.034,0.9681,0.2575
-0.0345,0.9681,0.258
-0.0331,0.9683,0.2597
-0.0357,0.9676,0.2636
-0.0301,0.9659,0.2612
-0.0321,0.9668,0.2646
-0.0299,0.9683,0.2634
-0.0313,0.97,0.2634
-0.0313,0.9673,0.2629
-0.0328,0.9693,0.2653
-0.0328,0.9661,0.2639
-0.034,0.969,0.2651
-0.0311,0.9666,0.2656
-0.0331,0.9661,0.2651
-0.0318,0.9671,0.2668
-0.0309,0.9659,0.2658
-0.0321,0.9661,0.2663
-0.0357,0.9661,0.2643
-0.0357,0.9646,0.267
-0.0338,0.9654,0.2653
-0.0357,0.9666,0.2656
-0.0321,0.9651,0.2636
-0.0338,0.9651,0.2636
-0.0333,0.9641,0.2624
-0.0348,0.9654,0.2617
-0.034,0.9715,0.2621
-0.036,0.9671,0.2599
-0.034,0.9656,0.2604
-0.0353,0.9668,0.2617
-0.035,0.9663,0.2624
-0.0357,0.9671,0.2607
-0.0353,0.9659,0.259
-0.0353,0.9637,0.2575
-0.034,0.9646,0.2599
-0.0333,0.9673,0.2602
-0.0318,0.9632,0.2568
-0.035,0.9629,0.2558
-0.036,0.961,0.2575
-0.0323,0.9649,0.2587
-0.0309,0.9644,0.256
-0.0333,0.9622,0.2565
-0.0316,0.9622,0.258
-0.0309,0.9654,0.2582
-0.0299,0.9646,0.2587
-0.0318,0.9637,0.258
-0.0343,0.9651,0.257
-0.0328,0.9641,0.2582
-0.0331,0.9644,0.2585
-0.0318,0.9651,0.2602
-0.0331,0.9656,0.2651
-0.0355,0.9612,0.2634
-0.0338,0.9666,0.259
-0.037,0.9615,0.2575
-0.0372,0.9641,0.2558
-0.0389,0.9668,0.256
-0.0377,0.9641,0.2609
-0.035,0.9671,0.2612
-0.034,0.9629,0.2602
-0.0357,0.9673,0.2636
-0.0348,0.9654,0.2621
-0.0377,0.9661,0.2607
-0.0365,0.9681,0.2609
-0.0372,0.9744,0.2597
-0.0392,0.9746,0.2629
-0.0372,0.9685,0.2636
-0.0328,0.9654,0.2592
-0.0318,0.9641,0.2597
-0.0345,0.9649,0.2617
-0.0345,0.9641,0.2641
-0.0467,0.895,0.463
-0.0416,0.8957,0.4627
-0.0423,0.8884,0.4625
-0.0409,0.8882,0.4632
-0.035,0.8874,0.4659
-0.035,0.8896,0.4637
-0.0362,0.8899,0.4637
-0.0406,0.8896,0.46
-0.0394,0.8923,0.4585
-0.0394,0.8901,0.4568
-0.037,0.8867,0.4596
-0.036,0.8857,0.4581
-0.037,0.8869,0.4573
-0.036,0.8838,0.4576
-0.0357,0.8855,0.4591
-0.0367,0.885,0.4561
-0.036,0.8823,0.4571
-0.0355,0.8833,0.4539
-0.0355,0.8867,0.4537
-0.0367,0.8823,0.4554
-0.0355,0.882,0.4556
-0.0374,0.8818,0.4544
-0.0357,0.8828,0.4556
-0.036,0.8777,0.4573
-0.036,0.8796,0.4556
-0.0399,0.8811,0.4546
-0.0372,0.8806,0.4549
-0.0418,0.885,0.4566
-0.0394,0.8806,0.4573
-0.0406,0.8818,0.4593
-0.0389,0.882,0.4561
-0.0416,0.8779,0.4554
-0.0394,0.8796,0.4576
-0.0443,0.8838,0.4571
-0.0416,0.8803,0.4585
-0.0426,0.884,0.4608
-0.0404,0.8842,0.4615
-0.0399,0.882,0.4596
-0.0428,0.884,0.4583
-0.0423,0.8847,0.4603
-0.0387,0.883,0.4573
-0.0379,0.882,0.4563
-0.0399,0.8825,0.4585
-0.0421,0.8891,0.4608
-0.0411,0.8869,0.4596
-0.0406,0.8872,0.4585
-0.044,0.8913,0.4576
-0.0453,0.8896,0.4581
-0.0433,0.8913,0.46
-0.0448,0.8943,0.4576
-0.0428,0.8918,0.4576
-0.0431,0.8899,0.4573
-0.0406,0.893,0.4585
-0.0421,0.8947,0.4591
-0.0411,0.8928,0.4578
-0.0406,0.8916,0.4566
-0.0416,0.8906,0.4596
-0.0421,0.8911,0.4598
-0.0399,0.895,0.4627
-0.0428,0.8908,0.462
-0.0409,0.8911,0.4615
-0.0416,0.8913,0.4635
-0.0409,0.8894,0.4608
-0.0416,0.8901,0.4617
-0.0404,0.8901,0.4649
-0.0401,0.8908,0.463
-0.0406,0.8911,0.4654
-0.0428,0.8925,0.4649
-0.0411,0.8886,0.4674
-0.0426,0.8903,0.4642
-0.0443,0.8891,0.4647
-0.0438,0.8877,0.4639
-0.0428,0.8889,0.4652
-0.0418,0.8869,0.463
-0.0399,0.8889,0.4649
-0.0423,0.8899,0.4661
-0.0416,0.8894,0.462
-0.0392,0.8879,0.4637
-0.0404,0.8908,0.4642
-0.0396,0.8928,0.4605
-0.0414,0.8908,0.4581
-0.0404,0.8899,0.4583
-0.037,0.8884,0.4581
-0.0392,0.8899,0.4583
-0.0396,0.8877,0.4581
-0.0387,0.8923,0.4571
-0.0372,0.8894,0.4546
-0.0389,0.8918,0.4556
-0.0399,0.8918,0.4529
-0.0379,0.8908,0.4512
-0.0365,0.8867,0.4522
-0.0362,0.8855,0.4517
-0.0338,0.8869,0.4534
-0.0379,0.8852,0.4529
-0.0357,0.886,0.4541
-0.0362,0.885,0.4561
-0.0394,0.8803,0.4588
-0.0379,0.884,0.46
-0.0379,0.8855,0.4598
-0.037,0.882,0.4608
-0.0389,0.8828,0.4593
-0.0392,0.8847,0.4608
-0.0392,0.8833,0.4615
-0.0411,0.882,0.4613
-0.0406,0.8794,0.4605
-0.0394,0.8813,0.462
-0.0423,0.8828,0.4615
-0.0426,0.8823,0.4596
-0.0384,0.8825,0.4608
-0.0387,0.8869,0.46
-0.0377,0.8852,0.4591
-0.0394,0.8852,0.4598
-0.0406,0.8882,0.4573
-0.0421,0.8891,0.4576
-0.0382,0.8906,0.4576
-0.0384,0.8908,0.4583
-0.0394,0.8925,0.461
-0.0416,0.8908,0.461
-0.0389,0.8908,0.4596
-0.0389,0.8918,0.46
-0.0399,0.8945,0.4639
-0.0399,0.8882,0.4659
-0.0389,0.8923,0.4647
-0.0389,0.895,0.4642
-0.0377,0.8906,0.4657
-0.0396,0.8923,0.4666
-0.0394,0.8901,0.4657
-0.0387,0.8918,0.4647
-0.0379,0.8906,0.4652
-0.0377,0.8874,0.4666
-0.0404,0.8906,0.4669
-0.0374,0.8921,0.4635
-0.0357,0.893,0.4664
-0.0362,0.8911,0.4649
-0.0399,0.8911,0.4637
-0.0411,0.8879,0.4617
-0.0394,0.8899,0.462
-0.0394,0.8923,0.4644
-0.0396,0.8896,0.461
-0.0396,0.8901,0.4613
-0.0384,0.8928,0.4593
-0.0392,0.8874,0.4573
-0.0394,0.8884,0.4585
-0.0379,0.8908,0.4578
-0.0387,0.8891,0.4576
-0.0431,0.8923,0.4581
-0.0411,0.8899,0.4561
-0.0418,0.8896,0.4556
-0.0416,0.8911,0.4581
-0.0394,0.8913,0.4576
-0.0406,0.8891,0.4573
-0.0404,0.8918,0.4544
-0.0428,0.8891,0.4571
-0.0453,0.8869,0.461
-0.0426,0.8855,0.4608
-0.0436,0.8896,0.4568
-0.0433,0.8874,0.4603
-0.045,0.8884,0.4596
-0.0421,0.8886,0.4581
-0.0418,0.8901,0.4605
-0.0421,0.8862,0.4605
-0.0421,0.8911,0.4585
-0.0414,0.8911,0.4588
-0.0414,0.8901,0.4603
