time,gFx,gFy,gFz,TgF
1.582855208,0.0366,-0.0736,1.0048,1.008
1.585126822,0.0329,-0.0744,1.0031,1.006
1.588438437,0.0297,-0.0712,1.0048,1.008
1.590440885,0.0263,-0.0724,1.0094,1.012
1.593904895,0.0244,-0.0692,1.0068,1.009
1.595979478,0.0258,-0.0663,1.0048,1.007
1.598441458,0.0209,-0.0673,1.0036,1.006
1.59968078,0.0141,-0.0682,1.0063,1.009
1.602518697,0.0141,-0.0692,1.0072,1.010
1.605785155,0.0126,-0.0692,1.0077,1.010
1.60711026,0.0114,-0.0673,1.0075,1.010
1.610449478,0.0095,-0.0675,1.0094,1.012
1.612600624,0.0102,-0.0695,1.0072,1.010
1.615697708,0.0102,-0.0690,1.0085,1.011
1.616795624,0.0114,-0.0636,1.0094,1.012
1.618327187,0.0095,-0.0656,1.0104,1.013
1.621075572,0.0141,-0.0685,1.0090,1.011
1.624042968,0.0185,-0.0648,1.0070,1.009
1.626845885,0.0195,-0.0658,1.0068,1.009
1.62854802,0.0224,-0.0707,1.0038,1.007
1.629867655,0.0239,-0.0656,1.0038,1.006
1.632321353,0.0241,-0.0685,1.0050,1.008
1.639256301,0.0280,-0.0678,1.0041,1.007
1.640420312,0.0285,-0.0697,1.0068,1.010
1.641086353,0.0300,-0.0697,1.0058,1.009
1.647325468,0.0324,-0.0690,1.0043,1.007
1.648321405,0.0329,-0.0695,1.0011,1.004
1.648912343,0.0322,-0.0690,1.0009,1.004
1.649540103,0.0324,-0.0707,1.0038,1.007
1.651618697,0.0358,-0.0734,1.0043,1.008
1.653884791,0.0334,-0.0729,1.0065,1.010
1.656501093,0.0314,-0.0707,1.0070,1.010
1.658717395,0.0314,-0.0724,1.0065,1.010
1.661261249,0.0302,-0.0739,1.0050,1.008
1.663812343,0.0312,-0.0722,1.0043,1.007
1.665183124,0.0258,-0.0729,1.0068,1.010
1.668126301,0.0241,-0.0724,1.0072,1.010
1.670834218,0.0222,-0.0732,1.0077,1.011
1.67341026,0.0224,-0.0732,1.0065,1.009
1.676137968,0.0207,-0.0712,1.0090,1.012
1.678708905,0.0178,-0.0722,1.0082,1.011
1.680156926,0.0183,-0.0717,1.0107,1.013
1.682055937,0.0148,-0.0741,1.0121,1.015
1.684777395,0.0107,-0.0729,1.0090,1.012
1.687926093,0.0117,-0.0695,1.0109,1.013
1.68932203,0.0107,-0.0709,1.0109,1.013
1.693137447,0.0107,-0.0660,1.0085,1.011
1.694273228,0.0131,-0.0675,1.0072,1.010
1.696102343,0.0107,-0.0660,1.0050,1.007
1.698583905,0.0126,-0.0651,1.0004,1.003
