time,gFx,gFy,gFz,TgF
1.194601093,0.0432,0.7098,0.7048,1.001
1.196976978,0.0402,0.7120,0.7070,1.004
1.198719218,0.0456,0.7120,0.7063,1.004
1.20304177,0.0454,0.7093,0.7002,0.998
1.204390103,0.0490,0.7008,0.7002,0.992
1.206635937,0.0483,0.6988,0.7068,0.995
1.207550208,0.0498,0.6983,0.7097,0.997
1.211656353,0.0478,0.7003,0.7095,0.998
1.212923437,0.0461,0.6979,0.7114,0.998
1.215097291,0.0422,0.6964,0.7121,0.997
1.219576874,0.0434,0.7001,0.7112,0.999
1.221247395,0.0444,0.7008,0.7102,0.999
1.222124062,0.0420,0.7001,0.7060,0.995
1.224378228,0.0395,0.7030,0.7063,0.997
1.22766302,0.0414,0.7057,0.7060,0.999
1.229236978,0.0390,0.7076,0.7058,1.000
1.23266052,0.0420,0.7071,0.7060,1.000
1.23396078,0.0422,0.7084,0.7077,1.002
1.237157343,0.0414,0.7076,0.7053,1.000
1.238861562,0.0400,0.7088,0.7033,0.999
1.241575103,0.0422,0.7130,0.7033,1.002
1.244363801,0.0410,0.7142,0.7036,1.003
1.245161249,0.0427,0.7140,0.7024,1.002
1.24737776,0.0425,0.7176,0.7012,1.004
1.249713593,0.0481,0.7176,0.6982,1.002
1.256870624,0.0493,0.7159,0.6960,1.000
1.258312395,0.0505,0.7130,0.7002,1.001
1.260029791,0.0473,0.7110,0.6977,0.997
1.260658853,0.0527,0.7125,0.6985,0.999
1.265302447,0.0564,0.7096,0.7002,0.998
1.26617901,0.0578,0.7088,0.7024,1.000
1.266744426,0.0564,0.7044,0.7080,1.000
1.270257187,0.0556,0.7035,0.7099,1.001
1.271428645,0.0564,0.7010,0.7114,1.000
1.273308385,0.0605,0.6988,0.7087,0.997
1.275474374,0.0598,0.6908,0.7117,0.994
1.277802135,0.0600,0.6874,0.7107,0.991
1.280235416,0.0610,0.6918,0.7143,0.996
1.282730416,0.0571,0.6913,0.7197,1.000
1.285186301,0.0527,0.6959,0.7246,1.006
1.287102864,0.0456,0.6949,0.7290,1.008
1.289627135,0.0454,0.6942,0.7283,1.007
1.29197703,0.0397,0.6952,0.7300,1.009
1.294406301,0.0346,0.6947,0.7312,1.009
1.297131666,0.0314,0.6991,0.7307,1.012
1.299645312,0.0285,0.6976,0.7285,1.009
1.302051041,0.0214,0.6974,0.7295,1.009
1.304077447,0.0222,0.7037,0.7258,1.011
1.306220572,0.0183,0.7049,0.7256,1.012
1.309124791,0.0143,0.7064,0.7212,1.010
1.311632343,0.0090,0.7084,0.7197,1.010
1.31386776,0.0058,0.7096,0.7209,1.012
1.316079478,0.0056,0.7120,0.7153,1.009
1.318613697,0.0036,0.7171,0.7136,1.012
1.320468697,0.0024,0.7174,0.7102,1.009
1.322580937,0.0029,0.7211,0.7107,1.012
1.325397135,0.0021,0.7281,0.7085,1.016
1.32802901,-0.0013,0.7291,0.7087,1.017
1.330481197,0.0007,0.7286,0.7082,1.016
1.332123645,0.0002,0.7299,0.7051,1.015
1.335229739,0.0002,0.7313,0.7058,1.016
1.337384791,0.0046,0.7352,0.7063,1.020
1.33917901,0.0036,0.7308,0.7075,1.017
1.341511978,0.0073,0.7318,0.7055,1.017
1.344045416,0.0082,0.7313,0.7041,1.015
1.346037603,0.0112,0.7323,0.7043,1.016
1.348652916,0.0141,0.7321,0.7007,1.013
1.35631427,0.0173,0.7326,0.6990,1.013
1.35763203,0.0187,0.7254,0.7009,1.009
1.359074374,0.0222,0.7259,0.7019,1.010
1.360030832,0.0224,0.7242,0.7012,1.008
1.360840103,0.0219,0.7203,0.7019,1.006
1.36535151,0.0248,0.7171,0.7016,1.004
1.366502291,0.0258,0.7157,0.7007,1.002
1.369983124,0.0273,0.7179,0.6994,1.003
1.370685937,0.0290,0.7127,0.6999,0.999
1.37159703,0.0283,0.7135,0.7004,1.000
1.37391552,0.0297,0.7084,0.6982,0.995
1.376398489,0.0285,0.7120,0.7009,1.000
1.378829687,0.0268,0.7101,0.7004,0.998
1.380956457,0.0263,0.7103,0.7007,0.998
1.384222655,0.0241,0.7071,0.6999,0.995
1.385587551,0.0261,0.7071,0.6999,0.995
1.388618437,0.0204,0.7066,0.7007,0.995
1.390423905,0.0195,0.7071,0.7014,0.996
1.393071041,0.0224,0.7049,0.7007,0.994
1.395160832,0.0165,0.7076,0.7004,0.996
1.397600207,0.0148,0.7074,0.7019,0.997
1.40118302,0.0117,0.7096,0.7041,1.000
1.40219651,0.0097,0.7096,0.7051,1.000
1.404722239,0.0109,0.7098,0.7048,1.000
1.407337291,0.0126,0.7081,0.7051,0.999
1.409750416,0.0065,0.7081,0.7063,1.000
1.412416405,0.0046,0.7088,0.7068,1.001
1.414228072,0.0056,0.7108,0.7075,1.003
1.418139478,0.0063,0.7120,0.7060,1.003
1.419326249,0.0051,0.7157,0.7077,1.007
1.421598801,0.0041,0.7115,0.7073,1.003
1.424087916,0.0051,0.7135,0.7036,1.002
1.426610312,0.0051,0.7157,0.7053,1.005
1.428695364,0.0043,0.7152,0.7065,1.005
1.430662916,0.0031,0.7159,0.7048,1.005
1.434567187,0.0012,0.7179,0.7033,1.005
1.435741197,0.0063,0.7142,0.7043,1.003
1.437983228,0.0053,0.7171,0.7041,1.005
1.440515468,0.0063,0.7179,0.7060,1.007
1.443034426,0.0041,0.7132,0.7053,1.003
1.446492239,0.0068,0.7162,0.7051,1.005
1.447510312,0.0048,0.7130,0.7048,1.003
1.455610572,0.0075,0.7152,0.7043,1.004
1.456632343,0.0107,0.7091,0.7063,1.001
1.457295937,0.0131,0.7135,0.7073,1.005
1.457823645,0.0109,0.7069,0.7053,0.999
1.46291078,0.0158,0.7086,0.7038,0.999
1.463590572,0.0161,0.7088,0.7058,1.000
1.464107864,0.0180,0.7071,0.7073,1.000
1.46711177,0.0163,0.7064,0.7097,1.001
1.468472291,0.0190,0.7079,0.7092,1.002
1.47027078,0.0202,0.7069,0.7126,1.004
1.472825624,0.0219,0.7044,0.7124,1.002
1.47491151,0.0212,0.7069,0.7129,1.004
1.477536562,0.0209,0.7088,0.7146,1.007
1.479618697,0.0204,0.7049,0.7148,1.004
1.483287603,0.0195,0.7113,0.7124,1.007
1.485124999,0.0224,0.7103,0.7151,1.008
1.487181509,0.0229,0.7071,0.7138,1.005
1.492744322,0.0192,0.7064,0.7114,1.003
1.494070989,0.0209,0.7066,0.7121,1.003
1.49474677,0.0209,0.7088,0.7121,1.005
1.496544218,0.0197,0.7108,0.7099,1.005
1.500556978,0.0224,0.7137,0.7092,1.006
1.501763749,0.0207,0.7110,0.7073,1.003
1.503427134,0.0175,0.7123,0.7063,1.003
1.505637239,0.0246,0.7137,0.7063,1.004
1.508580207,0.0246,0.7142,0.7060,1.005
1.510541666,0.0234,0.7149,0.7080,1.006
1.513094791,0.0246,0.7135,0.7051,1.003
1.516954218,0.0204,0.7142,0.7070,1.005
1.518137916,0.0229,0.7145,0.7099,1.007
1.520366093,0.0195,0.7106,0.7095,1.004
1.522241405,0.0212,0.7140,0.7092,1.007
1.525566614,0.0192,0.7162,0.7070,1.007
1.527121822,0.0197,0.7152,0.7082,1.007
1.530111145,0.0190,0.7130,0.7046,1.003
1.53212203,0.0209,0.7120,0.7002,0.999
1.534600572,0.0234,0.7125,0.7002,0.999
1.536770364,0.0209,0.7096,0.6970,0.995
1.538891249,0.0222,0.7118,0.6946,0.995
1.541796614,0.0217,0.7079,0.6936,0.991
1.543390832,0.0256,0.7115,0.6921,0.993
1.545784687,0.0266,0.7120,0.6916,0.993
1.549606093,0.0273,0.7088,0.6929,0.992
1.55046302,0.0266,0.7140,0.6914,0.994
1.558703332,0.0280,0.7127,0.6943,0.995
1.560157291,0.0263,0.7135,0.6938,0.996
1.560876614,0.0300,0.7113,0.6972,0.996
1.561728593,0.0275,0.7132,0.6960,0.997
1.562482916,0.0290,0.7145,0.6968,0.998
1.568147447,0.0300,0.7135,0.6987,0.999
1.569056405,0.0314,0.7179,0.6994,1.003
1.569979009,0.0307,0.7130,0.7004,1.000
1.571287916,0.0319,0.7123,0.7004,0.999
1.574203697,0.0327,0.7127,0.7031,1.002
1.576144322,0.0327,0.7106,0.7031,1.000
1.578291249,0.0344,0.7149,0.7007,1.002
1.582607968,0.0366,0.7098,0.6997,0.997
1.583448905,0.0349,0.7088,0.6990,0.996
1.585496301,0.0397,0.7069,0.6992,0.995
1.587886666,0.0402,0.7101,0.6987,0.997
1.591099218,0.0400,0.7113,0.6955,0.996
1.593215624,0.0417,0.7110,0.6972,0.997
1.594778645,0.0402,0.7096,0.6948,0.994
1.597266562,0.0402,0.7113,0.6919,0.993
1.599424322,0.0437,0.7110,0.6889,0.991
1.602486353,0.0417,0.7147,0.6892,0.994
1.604402551,0.0442,0.7186,0.6857,0.994
1.60817328,0.0439,0.7164,0.6862,0.993
1.609387759,0.0442,0.7162,0.6845,0.992
1.611372968,0.0414,0.7140,0.6855,0.991
1.613700572,0.0407,0.7191,0.6853,0.994
1.616229218,0.0412,0.7154,0.6850,0.991
1.620199218,0.0383,0.7137,0.6828,0.988
1.621111509,0.0371,0.7179,0.6838,0.992
1.624855989,0.0366,0.7196,0.6826,0.992
1.626006666,0.0358,0.7157,0.6831,0.990
1.628194374,0.0373,0.7118,0.6833,0.987
1.630598749,0.0366,0.7159,0.6818,0.989
1.633198957,0.0351,0.7164,0.6843,0.991
1.634979895,0.0368,0.7196,0.6902,0.998
1.63723427,0.0317,0.7159,0.6948,0.998
1.640981562,0.0327,0.7159,0.6977,1.000
1.642093124,0.0336,0.7152,0.7024,1.003
1.644617551,0.0309,0.7127,0.7068,1.004
1.647418124,0.0341,0.7159,0.7112,1.010
1.656572239,0.0346,0.7108,0.7107,1.006
1.657730884,0.0336,0.7084,0.7153,1.007
1.658762187,0.0327,0.7108,0.7197,1.012
1.659539947,0.0278,0.7049,0.7226,1.010
1.660599791,0.0290,0.7040,0.7243,1.010
1.661168749,0.0270,0.7054,0.7261,1.013
1.663078853,0.0285,0.7044,0.7314,1.016
1.665443801,0.0253,0.7035,0.7324,1.016
1.667458124,0.0273,0.7005,0.7307,1.013
1.669776145,0.0251,0.7052,0.7322,1.017
1.673428437,0.0285,0.7059,0.7319,1.017
1.674430676,0.0273,0.7037,0.7341,1.017
1.676971718,0.0300,0.7020,0.7334,1.016
1.679458384,0.0270,0.7020,0.7326,1.015
1.681647707,0.0261,0.6979,0.7322,1.012
1.684117447,0.0261,0.6937,0.7329,1.009
1.686384478,0.0248,0.6952,0.7326,1.010
1.690712291,0.0263,0.6957,0.7300,1.009
1.691747499,0.0214,0.6952,0.7326,1.010
1.693661145,0.0263,0.6998,0.7331,1.014
