gFx,gFy,gFz
-0.2009,1.2746,0.0946
-0.2163,1.2878,0.1004
-0.2241,1.2959,0.1024
-0.2299,1.3076,0.1048
-0.2277,1.3135,0.1063
-0.2194,1.3179,0.1053
-0.2011,1.3242,0.1058
-0.1813,1.3311,0.106
-0.1496,1.3403,0.1016
-0.1151,1.3425,0.0924
-0.0824,1.3577,0.0838
-0.0538,1.3746,0.0765
-0.0252,1.3909,0.0694
0.0007,1.4087,0.0635
0.0229,1.4246,0.0611
0.0383,1.443,0.0528
0.0442,1.46,0.0457
0.0432,1.4786,0.0398
0.0336,1.5006,0.0276
0.0202,1.5175,0.0161
0.007,1.5331,0.0025
-0.0103,1.5541,-0.0068
-0.0301,1.5768,-0.0183
-0.0536,1.5922,-0.0217
-0.068,1.6025,-0.0283
-0.0805,1.6098,-0.0386
-0.0912,1.6074,-0.0569
-0.1039,1.6098,-0.0718
-0.119,1.6127,-0.0899
-0.1268,1.601,-0.1136
-0.1425,1.591,-0.1368
-0.1528,1.5724,-0.1624
-0.1557,1.5509,-0.1805
-0.1564,1.5245,-0.2001
-0.1532,1.4926,-0.2181
-0.1493,1.4596,-0.224
-0.1427,1.4261,-0.2367
-0.1318,1.3924,-0.2536
-0.1207,1.3606,-0.2731
-0.1071,1.3286,-0.291
-0.0927,1.2939,-0.301
-0.0812,1.268,-0.3058
-0.0711,1.2382,-0.3037
-0.0577,1.2079,-0.2929
-0.0438,1.1823,-0.2995
-0.0323,1.1571,-0.3041
-0.0272,1.1334,-0.3034
-0.0196,1.1105,-0.2963
-0.0221,1.0868,-0.2814
-0.0235,1.0628,-0.2729
-0.016,1.0391,-0.2711
-0.0093,1.0206,-0.2826
-0.0032,0.9971,-0.2763
0.0063,0.9764,-0.2611
0.0097,0.9536,-0.2455
0.017,0.9365,-0.2264
0.0185,0.9187,-0.2035
0.0251,0.907,-0.1837
0.0356,0.8925,-0.1627
0.0434,0.8701,-0.1461
0.0522,0.8525,-0.1334
0.0586,0.8317,-0.1192
0.0659,0.8154,-0.107
0.074,0.7951,-0.0979
0.0749,0.7816,-0.0916
0.0774,0.767,-0.0848
0.0793,0.7567,-0.0796
0.081,0.7475,-0.0747
0.081,0.7389,-0.0725
0.0798,0.7286,-0.0684
0.0757,0.723,-0.0682
0.0747,0.7149,-0.0708
0.0718,0.7123,-0.0721
0.0654,0.7101,-0.0735
0.0639,0.7101,-0.0777
0.0578,0.714,-0.0808
0.0512,0.7167,-0.0857
0.0425,0.7235,-0.0896
0.0349,0.7291,-0.095
0.0273,0.7335,-0.1016
0.0214,0.7409,-0.108
0.017,0.7457,-0.1094
0.0158,0.758,-0.1133
0.0121,0.7653,-0.117
0.0129,0.7746,-0.1202
0.0099,0.7819,-0.1234
0.0043,0.7929,-0.1251
0.0019,0.8046,-0.1275
-0.0001,0.8146,-0.1292
0.0021,0.8246,-0.1251
0.0029,0.8368,-0.1197
-0.0015,0.8503,-0.1163
-0.0027,0.864,-0.1094
-0.0049,0.8779,-0.1011
-0.0093,0.8916,-0.0943
-0.0101,0.9058,-0.094
-0.0125,0.9192,-0.0913
-0.0142,0.9297,-0.0867
-0.0221,0.939,-0.0833
-0.0238,0.9492,-0.075
-0.0282,0.9583,-0.0684
-0.0328,0.9703,-0.0603
-0.0316,0.9756,-0.0508
-0.0331,0.9861,-0.0418
-0.0372,0.9952,-0.03
-0.0362,1.002,-0.02
-0.035,1.0081,-0.0098
-0.0355,1.014,0.0013
-0.036,1.0159,0.0122
-0.0316,1.0203,0.0237
-0.0257,1.0206,0.0362
-0.0211,1.0201,0.0491
-0.0152,1.0216,0.0604
-0.0081,1.0196,0.0692
-0.0081,1.0181,0.0787
-0.004,1.0208,0.0902
-0.0042,1.0189,0.107
-0.0081,1.0269,0.1271
-0.0084,1.0303,0.1432
-0.0076,1.0296,0.1503
-0.0005,1.0306,0.1544
0.0029,1.0233,0.1568
0.0034,1.0208,0.1556
0.0068,1.0125,0.1515
0.0029,1.0008,0.1451
0.0041,0.9913,0.1349
0.0136,0.9854,0.1183
0.017,0.979,0.1026
0.0295,0.969,0.0877
0.0375,0.9595,0.074
0.0486,0.9512,0.0623
0.0578,0.9439,0.0506
0.0691,0.9334,0.0386
0.0744,0.9221,0.0271
0.0842,0.9082,0.0135
0.0925,0.8984,-0.0024
0.0989,0.8901,-0.0115
0.1045,0.874,-0.0242
0.114,0.872,-0.0298
0.1211,0.864,-0.0364
0.1262,0.8584,-0.04
0.1321,0.8537,-0.0437
0.1345,0.8415,-0.0449
0.1306,0.8315,-0.0501
0.1289,0.8198,-0.0564
0.125,0.8127,-0.0628
0.1172,0.8088,-0.0664
0.1155,0.7992,-0.0667
0.1133,0.7868,-0.0735
0.117,0.7733,-0.075
0.1101,0.7587,-0.0743
0.1065,0.7489,-0.076
0.1006,0.7443,-0.0728
0.0947,0.736,-0.0664
0.0935,0.7269,-0.0662
0.092,0.7174,-0.0611
0.0884,0.7079,-0.0567
0.0847,0.7037,-0.0515
0.0803,0.6986,-0.0403
0.074,0.6991,-0.0303
0.0708,0.6969,-0.0256
0.0691,0.6918,-0.0193
0.0674,0.6876,-0.0125
0.0622,0.6871,-0.0095
0.061,0.6854,0.0007
0.0593,0.683,0.0066
0.0569,0.6793,0.0096
0.0559,0.6803,0.0193
0.0588,0.6776,0.0222
0.0566,0.6773,0.0266
0.0552,0.6744,0.0327
0.0527,0.6732,0.0369
0.0561,0.673,0.0391
0.0542,0.6712,0.0435
0.0512,0.6712,0.0491
0.0512,0.6719,0.0537
0.049,0.6769,0.0564
0.0449,0.6786,0.0587
0.0478,0.6793,0.0606
0.0439,0.6839,0.0623
0.0427,0.6886,0.064
0.0437,0.6896,0.0616
0.042,0.6942,0.0628
0.0378,0.6993,0.0628
0.0407,0.703,0.0621
0.041,0.7086,0.0623
0.0373,0.7176,0.0587
0.0397,0.7252,0.0587
0.0375,0.7326,0.0609
0.0351,0.7409,0.0589
0.0331,0.7435,0.0594
0.0341,0.7553,0.0579
0.0288,0.7597,0.0618
0.0334,0.7643,0.065
0.0309,0.7714,0.0665
0.0305,0.7797,0.0699
0.0319,0.7878,0.0706
0.0312,0.7941,0.0731
0.0344,0.8039,0.0777
0.0324,0.809,0.0806
0.0388,0.8185,0.0853
0.039,0.8259,0.0894
0.039,0.8361,0.0916
0.0447,0.844,0.0963
0.0473,0.8513,0.0999
0.052,0.8576,0.1011
0.0527,0.8654,0.1046
0.0566,0.8757,0.1068
0.0556,0.8835,0.1082
0.0622,0.8947,0.1114
0.0661,0.9055,0.1173
0.0676,0.9143,0.1202
0.071,0.9277,0.1219
0.0681,0.9385,0.1275
0.0627,0.9634,0.1615
0.0649,0.9651,0.1691
0.0671,0.9737,0.1664
0.0671,0.9808,0.1632
0.0635,0.9934,0.1669
0.061,0.9969,0.1671
0.0588,1.0125,0.1698
0.0539,1.0223,0.1666
0.0515,1.0321,0.1615
0.0476,1.0418,0.1608
0.04,1.0538,0.159
0.0319,1.065,0.1468
0.0261,1.0787,0.1185
0.0163,1.0934,0.1205
0.0048,1.1073,0.1249
-0.0003,1.1227,0.1371
-0.0067,1.1398,0.1427
-0.0096,1.154,0.15
-0.0084,1.1649,0.1517
-0.0123,1.1747,0.1532
-0.0113,1.1889,0.1664
-0.0179,1.2131,0.1629
-0.0213,1.2287,0.1459
0.0082,1.2162,0.128
0.0346,1.2141,0.1141
0.041,1.2436,0.1092
0.0454,1.268,0.1138
0.0713,1.2649,0.1009
0.0976,1.2695,0.0875
0.1165,1.2849,0.0765
0.1336,1.2883,0.0626
0.1492,1.2927,0.0472
0.1702,1.292,0.0296
0.1888,1.2932,0.0154
0.209,1.2954,-0.0002
0.2279,1.2959,-0.0122
0.2472,1.291,-0.0227
0.2572,1.2798,-0.0317
0.2638,1.2739,-0.0474
0.2581,1.2741,-0.054
0.2601,1.2556,-0.0596
0.265,1.2404,-0.066
0.2574,1.2199,-0.066
0.2481,1.2099,-0.0625
0.2349,1.206,-0.0596
0.2208,1.1974,-0.0552
0.2061,1.1904,-0.0557
0.1946,1.1852,-0.0549
0.1827,1.1747,-0.0501
0.1751,1.1618,-0.0459
0.1707,1.1591,-0.0391
0.1636,1.1479,-0.0361
0.159,1.152,-0.0269
0.1712,1.1625,-0.0029
0.1868,1.1684,0.0034
0.1883,1.1679,-0.0037
0.189,1.172,0.0002
0.1834,1.1767,0.0017
0.1788,1.1847,0.0049
0.1719,1.1887,0.0081
0.1692,1.1945,0.0174
0.1717,1.1965,0.0222
0.1675,1.1974,0.0235
0.1695,1.2011,0.0313
0.168,1.2018,0.0406
0.1656,1.2089,0.0486
0.16,1.2084,0.0545
0.1475,1.2206,0.0616
0.1304,1.2333,0.0675
0.1113,1.2438,0.0731
0.0937,1.2663,0.0775
0.0686,1.2881,0.0806
0.05,1.3135,0.0794
0.0266,1.3367,0.0704
0.0095,1.3636,0.0701
-0.0023,1.3912,0.0677
-0.0059,1.4161,0.0677
-0.0062,1.4405,0.0657
0.0053,1.4581,0.0692
0.0224,1.4791,0.074
0.0402,1.4918,0.0867
0.0588,1.5062,0.0943
0.0783,1.5128,0.1036
0.0932,1.5172,0.1114
0.1065,1.5192,0.1212
0.1116,1.5243,0.1224
0.1135,1.5241,0.1222
0.1121,1.5153,0.1153
0.1023,1.5021,0.1077
0.0864,1.4901,0.0926
0.07,1.4794,0.0721
0.053,1.4566,0.0535
0.0344,1.4295,0.0257
0.0112,1.4058,-0.0063
-0.0115,1.3802,-0.0352
-0.0394,1.3533,-0.0586
-0.0822,1.3582,-0.0833
-0.1313,1.367,-0.085
-0.1193,1.3008,-0.0909
-0.1032,1.2568,-0.1346
-0.1146,1.2382,-0.1683
-0.1127,1.1982,-0.1815
-0.1039,1.1559,-0.1888
-0.0868,1.121,-0.1876
-0.0704,1.0882,-0.1874
-0.0541,1.0565,-0.1864
-0.0343,1.026,-0.1847
-0.0204,0.9991,-0.1815
-0.0064,0.9712,-0.1774
0.0063,0.9446,-0.169
0.0222,0.9187,-0.1673
0.029,0.8921,-0.1666
0.0368,0.864,-0.1619
0.0449,0.8412,-0.161
0.0449,0.8246,-0.1658
0.0414,0.8073,-0.1781
0.0358,0.7907,-0.1827
0.0302,0.7738,-0.1932
0.0241,0.7589,-0.2045
0.0226,0.7428,-0.2154
0.0114,0.725,-0.2306
0.0048,0.713,-0.2404
0.0026,0.7015,-0.2401
0.0107,0.6859,-0.2421
0.0156,0.6766,-0.2523
0.0231,0.6595,-0.2589
0.0373,0.6529,-0.2697
0.0422,0.649,-0.2743
0.0439,0.6492,-0.2763
0.0486,0.6517,-0.2719
0.0481,0.6602,-0.2653
0.0483,0.6685,-0.2531
0.0466,0.6822,-0.2401
0.0451,0.69,-0.2262
0.042,0.7044,-0.2093
0.0373,0.7169,-0.1927
0.0339,0.7289,-0.1702
0.0336,0.7482,-0.1532
0.0327,0.7572,-0.1356
0.0305,0.7706,-0.1168
0.0266,0.7792,-0.094
0.027,0.788,-0.0728
0.0258,0.8007,-0.0518
0.02,0.8154,-0.032
0.0168,0.8244,-0.0129
0.0136,0.8359,0.0034
0.0099,0.8454,0.0232
0.0038,0.8552,0.0364
-0.0042,0.863,0.0523
-0.0128,0.8711,0.0655
-0.0235,0.8806,0.0767
-0.0313,0.8882,0.0924
-0.044,0.8991,0.1082
-0.0567,0.9082,0.1175
-0.0716,0.915,0.1224
-0.0814,0.9216,0.1341
-0.0888,0.9287,0.1429
-0.1012,0.9385,0.1473
-0.1124,0.948,0.1503
-0.1207,0.9573,0.1534
-0.1244,0.9659,0.1559
-0.132,0.9764,0.1566
-0.1349,0.9842,0.1498
-0.1401,0.9934,0.152
-0.1467,1.0003,0.1566
-0.1488,1.0098,0.1437
-0.151,1.0201,0.1349
-0.1471,1.0296,0.1319
-0.1471,1.0343,0.1349
-0.144,1.0384,0.1312
-0.1462,1.0509,0.1051
-0.1449,1.0567,0.1085
-0.1486,1.0579,0.1055
-0.1503,1.0606,0.1004
-0.1403,1.0606,0.0963
-0.143,1.0582,0.0953
-0.1413,1.0565,0.0931
-0.1427,1.0504,0.0924
-0.1437,1.0399,0.088
-0.144,1.0313,0.0853
-0.1403,1.0228,0.0831
-0.141,1.0167,0.0863
-0.1413,1.0105,0.0884
-0.1437,1.003,0.0931
-0.141,0.9956,0.0946
-0.1405,0.9905,0.0982
-0.1354,0.9844,0.0985
-0.1364,0.9788,0.1019
-0.1313,0.9737,0.1041
-0.1288,0.9683,0.1097
-0.1251,0.9624,0.106
-0.1246,0.962,0.1097
-0.131,0.96,0.107
-0.129,0.9561,0.0972
-0.1207,0.9429,0.0958
-0.1139,0.9321,0.088
-0.1056,0.9204,0.0809
-0.1019,0.9075,0.0726
-0.0956,0.9011,0.0675
-0.0885,0.893,0.0589
-0.0866,0.883,0.0523
-0.079,0.875,0.0435
-0.0716,0.8674,0.0337
-0.0663,0.8545,0.0232
-0.0589,0.8481,0.0122
-0.0565,0.8412,0.003
-0.0482,0.8354,-0.0078
-0.0414,0.8259,-0.0139
-0.0379,0.819,-0.0225
-0.0304,0.8137,-0.0327
-0.026,0.8053,-0.0405
-0.0223,0.7988,-0.0481
-0.0211,0.79,-0.0603
-0.0145,0.7848,-0.0689
-0.0091,0.7794,-0.0755
-0.0032,0.7728,-0.0838
0.0016,0.7682,-0.0889
0.0124,0.765,-0.0931
0.0158,0.7616,-0.096
0.0239,0.7577,-0.0953
0.0314,0.754,-0.094
0.0395,0.7472,-0.0906
0.0434,0.7477,-0.0877
0.0488,0.7418,-0.0843
0.0603,0.7382,-0.0857
0.0632,0.7323,-0.0716
0.0605,0.7333,-0.0628
0.0549,0.7357,-0.0594
0.0527,0.734,-0.054
0.0464,0.7306,-0.0505
0.0439,0.724,-0.0452
0.0434,0.7223,-0.0418
0.0488,0.7228,-0.0352
0.0493,0.722,-0.0276
0.0512,0.7171,-0.023
0.0542,0.7186,-0.0112
0.0544,0.7159,-0.0037
0.053,0.7181,0.0022
0.0552,0.7181,0.0103
0.0556,0.7213,0.021
0.0544,0.723,0.0281
0.053,0.7257,0.0367
0.0505,0.7279,0.0418
0.0464,0.7316,0.0525
0.0417,0.7423,0.0596
0.0402,0.7465,0.0675
0.0373,0.7528,0.0714
0.0324,0.7611,0.0767
0.0312,0.7692,0.0833
0.0283,0.7782,0.0892
0.0192,0.7858,0.0906
0.0124,0.7929,0.0953
0.0024,0.8017,0.0938
-0.0091,0.8115,0.0931
-0.0165,0.821,0.0931
-0.0223,0.8325,0.0909
-0.0291,0.8386,0.087
-0.0313,0.8535,0.0841
-0.037,0.864,0.0806
-0.0362,0.8757,0.0755
-0.0348,0.883,0.077
-0.0404,0.8972,0.0721
-0.0406,0.9092,0.0692
-0.0382,0.9233,0.0645
-0.0382,0.9348,0.0611
-0.0384,0.9478,0.052
-0.0431,0.957,0.0457
-0.0475,0.9676,0.0374
-0.0541,0.9837,0.0291
-0.0567,0.9954,0.0203
-0.0592,1.012,0.0113
-0.0582,1.0203,0.0042
-0.0611,1.0374,0.002
-0.067,1.0482,-0.0056
-0.0711,1.0609,-0.0134
-0.0739,1.0782,-0.019
-0.0807,1.0892,-0.0244
-0.0907,1.1,-0.0247
-0.1002,1.1114,-0.0254
-0.1085,1.118,-0.0183
-0.1015,1.1132,-0.0161
-0.1093,1.1188,0.0005
-0.1362,1.1483,0.0235
-0.1469,1.1615,0.0352
-0.1618,1.1786,0.0515
-0.1752,1.1999,0.0653
-0.1901,1.2126,0.0753
-0.2067,1.2253,0.0872
-0.2204,1.2382,0.0999
-0.2243,1.2575,0.1129
-0.2277,1.27,0.1232
-0.2255,1.2854,0.1356
-0.2202,1.2959,0.1476
-0.2124,1.3059,0.1586
-0.2058,1.3115,0.17
-0.1987,1.3179,0.1823
-0.1953,1.3228,0.1913
-0.1867,1.3279,0.2013
-0.184,1.3369,0.2089
-0.1791,1.3372,0.2143
-0.1777,1.3411,0.2157
-0.1752,1.3403,0.2165
-0.1728,1.3394,0.2145
-0.1691,1.3347,0.2147
-0.1591,1.335,0.2111
-0.1562,1.333,0.2016
-0.1496,1.3318,0.1964
-0.1401,1.3228,0.1908
-0.1347,1.3213,0.1862
-0.1352,1.3215,0.1847
-0.1305,1.3181,0.1749
-0.1156,1.3098,0.17
-0.1019,1.301,0.1637
-0.0846,1.2986,0.1603
-0.0743,1.2917,0.1642
-0.0646,1.2881,0.1644
-0.0624,1.2846,0.1671
-0.0643,1.2805,0.1659
-0.0628,1.2773,0.1673
-0.0758,1.2668,0.171
-0.0897,1.2549,0.1722
-0.1054,1.2441,0.1691
-0.1198,1.2336,0.1642
-0.1264,1.2231,0.1598
-0.1352,1.2097,0.152
-0.1342,1.2043,0.1454
-0.1242,1.2016,0.1383
-0.1154,1.2009,0.1315
-0.1024,1.2001,0.1293
-0.0829,1.204,0.1246
-0.0567,1.2143,0.1224
-0.0355,1.2214,0.1153
-0.0145,1.2304,0.1136
-0.0042,1.238,0.1134
0.0021,1.2531,0.107
0.0129,1.2688,0.0992
0.0126,1.2846,0.0963
0.0126,1.2973,0.0887
0.0068,1.3147,0.0789
0.0075,1.3259,0.0738
0.0038,1.3379,0.0677
-0.0079,1.3506,0.0609
-0.0128,1.3562,0.0525
-0.015,1.3628,0.0411
-0.0201,1.3704,0.034
-0.0238,1.3699,0.0208
-0.0287,1.3707,0.0086
-0.0379,1.367,-0.0071
-0.047,1.3582,-0.0183
-0.0592,1.3462,-0.0339
-0.0711,1.3352,-0.0488
-0.0807,1.3213,-0.0628
-0.0866,1.3015,-0.0789
-0.091,1.282,-0.0928
-0.0971,1.2605,-0.1016
-0.0995,1.2404,-0.116
-0.0953,1.2187,-0.1234
-0.0929,1.1948,-0.1329
-0.0775,1.1713,-0.1378
-0.0687,1.1474,-0.1451
-0.055,1.1251,-0.1458
-0.0423,1.1024,-0.1549
-0.0252,1.077,-0.1578
-0.0096,1.0611,-0.1585
0.0126,1.0401,-0.1671
0.0375,1.0098,-0.1739
0.0522,0.9864,-0.1734
0.0654,0.9612,-0.1774
0.0786,0.9446,-0.1842
0.0893,0.9241,-0.1896
0.0954,0.9072,-0.1954
0.1004,0.8889,-0.1986
0.1033,0.8742,-0.204
0.1069,0.8618,-0.2071
0.1069,0.8479,-0.2074
0.104,0.8361,-0.2093
0.1011,0.8261,-0.2106
0.0925,0.8171,-0.2103
0.093,0.8093,-0.2123
0.0842,0.8022,-0.2093
0.0781,0.7963,-0.2074
0.0744,0.7878,-0.2049
0.0737,0.7868,-0.1991
0.0659,0.7794,-0.1942
0.0647,0.7733,-0.1859
0.0613,0.7658,-0.1771
0.0554,0.7628,-0.1705
0.0554,0.7604,-0.1656
0.0537,0.755,-0.159
0.0512,0.7526,-0.15
0.053,0.7484,-0.1422
0.0532,0.7501,-0.1373
0.0534,0.7499,-0.13
0.0547,0.7526,-0.1224
0.0615,0.7562,-0.1131
0.0617,0.7609,-0.107
0.0617,0.7645,-0.0997
0.0652,0.768,-0.0935
0.0654,0.7719,-0.0855
0.0681,0.7792,-0.0782
0.0669,0.7905,-0.0716
0.0693,0.7997,-0.0625
0.0686,0.808,-0.0542
0.0657,0.8173,-0.0422
0.0639,0.8261,-0.0374
0.0659,0.8371,-0.0295
0.0613,0.8491,-0.0208
0.0632,0.8591,-0.0142
0.061,0.874,-0.0078
0.0608,0.8852,0.0017
0.0608,0.8984,0.0086
0.0561,0.9067,0.0157
0.0552,0.917,0.0191
0.0542,0.926,0.0266
0.0512,0.9356,0.0335
0.0534,0.9465,0.0384
0.0515,0.9522,0.0432
0.0459,0.9593,0.0484
0.0481,0.9646,0.054
0.0464,0.9729,0.0594
0.0488,0.9764,0.0604
0.0454,0.98,0.0635
0.0471,0.9844,0.0677
0.0434,0.9861,0.0723
0.0447,0.9878,0.0789
0.0473,0.992,0.0814
0.049,0.993,0.0843
0.0498,0.9915,0.087
0.0459,0.9961,0.0946
0.0373,1.0022,0.0982
0.0305,1.0061,0.0992
0.0256,1.0061,0.1031
0.0229,1.0115,0.1053
0.0217,1.0091,0.1046
0.017,1.0047,0.1041
0.0165,1.0069,0.1055
0.0129,1.0049,0.106
-0.0008,1.0198,0.1099
0.0048,1.0079,0.1053
0.0175,0.9942,0.0987
0.0197,0.9822,0.0955
0.0222,0.9727,0.0921
0.0248,0.9639,0.0928
0.0239,0.9548,0.0916
0.0217,0.9514,0.0892
0.0268,0.9456,0.0902
0.0288,0.9424,0.086
0.0302,0.9358,0.086
0.0307,0.9331,0.0843
0.0341,0.9238,0.0855
0.0366,0.9138,0.0797
0.0383,0.9109,0.0772
0.0375,0.9041,0.0777
0.0368,0.896,0.0762
0.0353,0.8872,0.0726
0.0371,0.8825,0.0706
0.0349,0.874,0.0684
0.0366,0.865,0.0655
0.0358,0.8562,0.0626
0.0351,0.8464,0.0604
0.0366,0.8415,0.0564
0.0353,0.8329,0.0581
0.0292,0.8337,0.0609
0.0307,0.8251,0.0503
0.0344,0.8129,0.0496
0.038,0.8027,0.0489
0.0405,0.7944,0.045
0.0449,0.7843,0.0435
0.0505,0.7768,0.0408
0.0471,0.7653,0.0369
0.0503,0.7567,0.0352
0.0515,0.7518,0.034
0.0515,0.7506,0.0296
0.0498,0.7396,0.0276
0.0486,0.7328,0.0252
0.0451,0.7279,0.0232
0.0444,0.7225,0.0193
0.0429,0.7154,0.0157
0.0417,0.7086,0.0122
0.0427,0.703,0.0088
0.0388,0.6991,0.0074
0.0366,0.6925,0.0052
0.0336,0.6896,0.0015
0.0349,0.6842,0.0017
0.0351,0.682,0.0027
0.0327,0.681,0.0034
0.0336,0.6793,0.0047
0.0312,0.6793,0.0066
0.0288,0.673,0.0118
0.0307,0.6759,0.0113
0.027,0.6751,0.0137
0.0229,0.6761,0.0171
0.0209,0.6793,0.0201
0.0161,0.6827,0.0205
0.0126,0.6881,0.0257
0.0078,0.6935,0.0281
0.0053,0.6971,0.0293
0.0024,0.7008,0.0293
-0.0027,0.7052,0.032
-0.002,0.7084,0.0323
-0.0059,0.7125,0.0335
-0.0113,0.7203,0.0359
-0.0147,0.7294,0.0362
-0.0167,0.736,0.0354
-0.0196,0.7435,0.0352
-0.0165,0.7492,0.0381
-0.0208,0.7567,0.0379
-0.0216,0.768,0.0381
-0.014,0.7755,0.0411
-0.0128,0.7853,0.0418
-0.0103,0.7946,0.0437
-0.0074,0.8041,0.0476
-0.0049,0.8134,0.0508
0.0009,0.819,0.055
0.0048,0.829,0.0591
0.0097,0.8398,0.0677
0.0175,0.8503,0.0743
0.0263,0.8586,0.0792
0.0336,0.8725,0.0841
0.0425,0.8818,0.0902
0.0505,0.8908,0.0985
0.0573,0.9004,0.1029
0.061,0.9082,0.1102
0.063,0.9224,0.1156
0.0661,0.9365,0.1217
0.0654,0.947,0.1268
0.0644,0.961,0.1315
0.0681,0.9773,0.1368
0.0683,0.99,0.1415
0.0615,1.0061,0.1503
0.0522,1.033,0.1598
0.0637,1.0408,0.1664
0.0688,1.0496,0.1505
0.0715,1.0611,0.1537
0.0732,1.0782,0.1603
0.071,1.0941,0.1686
0.0686,1.108,0.1747
0.0671,1.1276,0.1752
0.0669,1.143,0.184
0.0676,1.1586,0.1847
0.0696,1.1801,0.1852
0.0691,1.1933,0.183
0.0742,1.2106,0.182
0.0676,1.2343,0.1774
0.0173,1.3064,0.2729
0.0512,1.2768,0.259
0.1006,1.2441,0.1222
0.1216,1.2522,0.0882
0.1284,1.2558,0.0782
0.1245,1.268,0.0853
0.1172,1.2844,0.1031
0.1023,1.2993,0.12
0.0884,1.303,0.1239
0.0854,1.3045,0.119
0.0813,1.3035,0.1099
0.0827,1.3003,0.1011
0.0859,1.2932,0.088
0.0866,1.2864,0.0714
0.0862,1.2854,0.0606
0.092,1.2768,0.0545
0.0925,1.2698,0.0442
0.0925,1.2649,0.0386
0.0925,1.2619,0.0288
0.0165,1.3057,-0.0532
0.0209,1.303,0.0244
0.0627,1.2651,0.0506
0.1133,1.2194,-0.0103
0.1443,1.2023,-0.0554
0.1548,1.2009,-0.0574
0.1458,1.2075,-0.0613
0.1311,1.2184,-0.0559
0.1152,1.2358,-0.0427
0.0915,1.2446,-0.0393
0.0754,1.249,-0.0376
0.0615,1.2485,-0.04
0.0542,1.251,-0.0464
0.049,1.2492,-0.0488
0.0417,1.2436,-0.0486
0.0341,1.2407,-0.0501
0.0334,1.2404,-0.0523
0.0322,1.2343,-0.0498
0.0253,1.2353,-0.0479
0.028,1.2321,-0.0479
0.0207,1.2314,-0.083
-0.0162,1.2553,-0.1419
-0.0167,1.2641,-0.0444
0.0134,1.2463,0.0188
0.0405,1.226,-0.0168
0.0583,1.2148,-0.0288
0.0661,1.2177,-0.0344
0.0622,1.2253,-0.0273
0.06,1.2324,-0.0137
0.0674,1.238,0.011
0.0747,1.2363,0.0349
0.0849,1.2338,0.0609
0.0949,1.2275,0.0906
0.0986,1.2243,0.1192
0.1016,1.2233,0.1468
0.092,1.2302,0.1673
0.0693,1.2431,0.1862
0.0481,1.2622,0.1981
0.0143,1.2822,0.2001
-0.0204,1.311,0.2045
-0.0541,1.3367,0.2064
-0.0768,1.3565,0.2121
-0.1027,1.3694,0.2211
-0.1183,1.3821,0.2262
-0.1342,1.3948,0.2363
-0.141,1.4036,0.2304
-0.1471,1.4051,0.2296
-0.1437,1.3907,0.2204
-0.1347,1.3782,0.2064
-0.1281,1.366,0.1879
-0.1217,1.3504,0.1717
-0.1124,1.3301,0.1483
-0.1034,1.3169,0.1239
-0.09,1.3045,0.0977
-0.0866,1.2849,0.065
-0.0809,1.2641,0.033
-0.08,1.2485,0.0013
-0.0841,1.2309,-0.03
-0.0878,1.2131,-0.0608
-0.0958,1.196,-0.0967
-0.1046,1.1796,-0.128
-0.1166,1.1579,-0.1578
-0.1261,1.141,-0.1874
-0.1357,1.1219,-0.2211
-0.1471,1.1007,-0.2523
-0.153,1.0807,-0.278
-0.165,1.0604,-0.3054
-0.1701,1.0416,-0.3264
-0.1437,1.0076,-0.3589
-0.1471,0.9939,-0.375
-0.1755,0.9854,-0.354
-0.1887,0.9727,-0.353
-0.2006,0.9622,-0.3742
-0.2055,0.947,-0.3828
-0.2099,0.9338,-0.3745
-0.2119,0.9207,-0.3696
-0.2124,0.9058,-0.3569
-0.2087,0.8896,-0.3445
-0.2067,0.8808,-0.3315
-0.205,0.8652,-0.3139
-0.2028,0.8567,-0.2961
-0.2041,0.8493,-0.2716
-0.2026,0.8405,-0.2487
-0.2011,0.8312,-0.2252
-0.1994,0.8222,-0.2025
-0.1938,0.821,-0.1761
-0.1872,0.8107,-0.1571
-0.183,0.8071,-0.1353
-0.173,0.8,-0.1143
-0.1618,0.7961,-0.0948
-0.1535,0.7975,-0.0743
-0.143,0.7961,-0.0577
-0.1357,0.7941,-0.0369
-0.1264,0.7914,-0.0227
-0.1139,0.7956,-0.0081
-0.1056,0.7975,0.0042
-0.1046,0.8019,0.0176
-0.101,0.8093,0.0244
-0.0902,0.8171,0.0335
-0.087,0.8273,0.0423
-0.0785,0.8344,0.0481
-0.0682,0.8405,0.0523
-0.065,0.8559,0.0613
-0.0604,0.8733,0.0679
-0.0609,0.885,0.074
-0.0587,0.8991,0.076
-0.0562,0.9116,0.0753
-0.0489,0.9275,0.0772
-0.0477,0.936,0.0753
-0.0445,0.9487,0.0711
-0.0367,0.9558,0.0662
-0.0331,0.962,0.0626
-0.026,0.9688,0.0599
-0.0162,0.9717,0.0557
-0.0091,0.9798,0.0555
-0.0013,0.9854,0.0577
0.0038,0.9932,0.0589
0.0004,0.9974,0.0728
0.0085,0.9971,0.0699
0.0043,0.9927,0.0677
0.0075,0.9878,0.0689
0.0046,0.9856,0.0714
0.0099,0.9822,0.0645
0.0151,0.9766,0.0694
0.0224,0.9698,0.0819
0.0268,0.9683,0.0921
0.0248,0.9673,0.1014
